"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010002503","수도여자고등학교부설방송통신고등학교","11","공립","N","","0","95","0","73","0","84","0","0","0","0","0","252","252"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010002504","영등포고등학교부설방송통신고등학교","11","공립","N","","33","49","34","46","41","51","0","0","0","0","108","146","254"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010002525","경기여자고등학교부설방송통신고등학교","11","공립","N","","0","115","0","123","0","125","0","0","0","0","0","363","363"
"부산광역시교육청","교육부","부산광역시 금정구","S000003509","부산대학교사범대학부설고등학교","04","국립","N","","88","118","94","138","96","144","3","4","0","0","281","404","685"
"부산광역시교육청","교육부","부산광역시 해운대구","S000003543","부산기계공업고등학교","04","국립","N","","258","0","295","0","295","0","0","0","0","0","848","0","848"
"부산광역시교육청","교육부","부산광역시 영도구","S000003604","부산해사고등학교","04","국립","N","","139","16","127","16","132","15","0","0","0","0","398","47","445"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000338","가야고등학교","04","사립","N","","46","101","56","111","58","115","0","0","0","0","160","327","487"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000339","개금고등학교","04","공립","N","","130","0","150","0","146","0","10","0","0","0","436","0","436"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000340","건국고등학교","04","사립","N","","119","0","137","0","133","0","0","0","0","0","389","0","389"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000342","경남고등학교","04","공립","N","","150","0","168","0","182","0","4","0","0","0","504","0","504"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000344","경남공업고등학교","04","공립","N","","200","9","208","3","220","3","17","0","0","0","645","15","660"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000345","부경고등학교","04","공립","N","","70","69","83","78","77","77","15","1","0","0","245","225","470"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000346","경남여자고등학교","04","공립","N","","0","167","0","194","0","192","0","12","0","0","0","565","565"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000349","경성전자고등학교","04","사립","N","","93","27","108","15","85","7","0","0","0","0","286","49","335"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000350","경원고등학교","04","사립","N","","73","107","79","118","80","110","0","0","0","0","232","335","567"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000352","경일고등학교","04","사립","N","","83","98","79","89","75","81","0","0","0","0","237","268","505"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000353","경혜여자고등학교","04","사립","N","","0","130","0","152","0","152","0","0","0","0","0","434","434"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020000356","계성여자상업고등학교","04","사립","N","","0","125","0","137","0","138","0","0","0","0","0","400","400"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000357","광명고등학교","04","사립","N","","66","0","97","0","104","0","0","0","0","0","267","0","267"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000359","구덕고등학교","04","공립","N","","127","0","142","0","158","0","8","0","0","0","435","0","435"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000362","금성고등학교","04","사립","N","","100","0","121","0","124","0","0","0","0","0","345","0","345"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000364","금정고등학교","04","공립","N","","187","0","201","0","221","0","3","0","0","0","612","0","612"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000365","금정여자고등학교","04","공립","N","","0","115","0","126","0","153","0","9","0","0","0","403","403"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000367","금정전자고등학교","04","사립","N","","113","14","106","0","115","0","0","0","0","0","334","14","348"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020000368","기장고등학교","04","공립","N","","139","134","177","164","179","163","8","2","0","0","503","463","966"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000370","낙동고등학교","04","공립","N","","116","100","119","102","129","96","10","1","0","0","374","299","673"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000371","남산고등학교","04","공립","N","","72","84","78","96","93","117","4","5","0","0","247","302","549"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000372","남성여자고등학교","04","사립","N","","0","129","0","153","0","170","0","0","0","0","0","452","452"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000373","내성고등학교","04","공립","N","","164","0","175","0","193","0","6","0","0","0","538","0","538"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000374","다대고등학교","04","공립","N","","62","122","68","142","72","137","8","9","0","0","210","410","620"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000375","대광고등학교","04","사립","N","","49","45","42","49","69","10","0","0","0","0","160","104","264"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000376","대덕여자고등학교","04","사립","N","","0","129","0","185","0","160","0","0","0","0","0","474","474"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000377","대동고등학교","04","사립","N","","192","0","208","0","222","0","5","0","0","0","627","0","627"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000378","대명여자고등학교","04","사립","N","","0","189","0","218","0","244","0","0","0","0","0","651","651"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000380","대양고등학교","04","사립","N","","140","4","138","7","138","4","0","0","0","0","416","15","431"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000381","대연고등학교","04","사립","N","","159","0","178","0","181","0","0","0","0","0","518","0","518"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000383","세연고등학교","04","사립","N","","80","66","79","52","114","54","0","0","0","0","273","172","445"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000387","대진전자통신고등학교","04","사립","N","","148","40","168","33","164","51","0","0","0","0","480","124","604"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000389","부산마케팅고등학교","04","사립","N","","0","169","0","186","0","212","0","0","0","0","0","567","567"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000390","덕문고등학교","04","공립","N","","25","13","28","12","30","15","0","0","0","0","83","40","123"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000391","덕문여자고등학교","04","사립","N","","0","186","0","223","0","230","0","0","0","0","0","639","639"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000393","데레사여자고등학교","04","사립","N","","0","160","0","187","0","187","0","0","0","0","0","534","534"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000394","동래고등학교","04","공립","N","","204","0","236","0","265","0","9","0","0","0","714","0","714"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000397","동래여자고등학교","04","사립","N","","0","143","0","155","0","187","0","0","0","0","0","485","485"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000399","동래원예고등학교","04","공립","N","","84","46","89","45","86","57","13","10","0","0","272","158","430"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000400","삼정고등학교","04","사립","N","","0","168","0","177","0","213","0","0","0","0","0","558","558"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000402","동명공업고등학교","04","사립","N","","102","7","78","2","113","7","0","0","0","0","293","16","309"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000406","동아고등학교","04","사립","N","","213","0","248","0","274","0","18","0","0","0","753","0","753"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000407","동아공업고등학교","04","사립","N","","122","9","131","9","138","11","0","0","0","0","391","29","420"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000409","동의공업고등학교","04","사립","N","","129","0","132","0","146","0","0","0","0","0","407","0","407"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000410","동인고등학교","04","사립","N","","227","0","247","0","255","0","0","0","0","0","729","0","729"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000411","동주여자고등학교","04","사립","N","","0","137","0","147","0","165","0","0","0","0","0","449","449"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000412","동천고등학교","04","사립","N","","174","0","187","0","214","0","0","0","0","0","575","0","575"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000415","세정고등학교","04","사립","N","","56","94","85","75","81","80","0","0","0","0","222","249","471"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000416","만덕고등학교","04","공립","N","","94","72","89","89","90","98","7","2","0","0","280","261","541"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000418","문현여자고등학교","04","공립","N","","0","167","0","191","0","193","0","11","0","0","0","562","562"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000421","배정고등학교","04","사립","N","","118","0","140","0","145","0","0","0","0","0","403","0","403"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000424","부산강서고등학교","04","공립","N","","77","62","74","70","89","72","3","0","0","0","243","204","447"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000429","부산고등학교","04","공립","N","","119","0","143","0","159","0","6","0","0","0","427","0","427"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000432","부산공업고등학교","04","공립","N","","195","7","205","11","218","10","29","0","0","0","647","28","675"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000435","부산국제고등학교","04","공립","N","","53","117","52","119","47","120","0","0","0","0","152","356","508"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000438","부산남고등학교","04","공립","N","","83","0","95","0","114","0","8","0","0","0","300","0","300"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000440","부산남일고등학교","04","공립","N","","203","0","199","0","209","0","5","0","0","0","616","0","616"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000441","부산대저고등학교","04","사립","N","","83","0","91","0","85","0","0","0","0","0","259","0","259"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000444","부산동고등학교","04","사립","N","","105","0","130","0","138","0","0","0","0","0","373","0","373"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000445","부산동성고등학교","04","사립","N","","120","0","151","0","156","0","0","0","0","0","427","0","427"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000446","부산동여자고등학교","04","공립","N","","0","163","0","202","0","193","0","8","0","0","0","566","566"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000447","한국조형예술고등학교","04","공립","N","","39","124","36","122","35","120","3","3","0","0","113","369","482"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000448","부산디지털고등학교","04","사립","N","","93","33","97","23","95","26","0","0","0","0","285","82","367"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000450","부산소프트웨어마이스터고등학교","04","공립","N","","47","17","0","0","0","0","0","0","0","0","47","17","64"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000452","개성고등학교","04","공립","N","","79","111","82","115","76","112","6","5","0","0","243","343","586"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000453","부산서여자고등학교","04","공립","N","","0","171","0","185","0","199","0","9","0","0","0","564","564"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000459","부산여자고등학교","04","공립","N","","0","255","0","256","0","246","0","12","0","0","0","769","769"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000461","부산여자상업고등학교","04","사립","N","","0","165","0","173","0","197","0","0","0","0","0","535","535"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000462","부산영상예술고등학교","04","공립","N","","57","74","45","92","50","87","3","6","0","0","155","259","414"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000463","부산예술고등학교","04","사립","N","","58","257","74","312","63","310","0","0","0","0","195","879","1074"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020000464","부산외국어고등학교","04","사립","N","","69","183","81","167","78","154","0","0","0","0","228","504","732"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000467","부산자동차고등학교","04","공립","N","","96","0","116","0","113","0","0","0","0","0","325","0","325"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020000468","부산장안고등학교","04","공립","N","","59","52","63","48","54","65","0","0","0","0","176","165","341"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000469","부산전자공업고등학교","04","공립","N","","185","9","202","8","216","1","16","0","0","0","619","18","637"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000470","부산정보고등학교","04","사립","N","","121","67","118","83","104","85","0","0","0","0","343","235","578"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000471","배정미래고등학교","04","사립","N","","33","95","43","88","19","30","0","0","0","0","95","213","308"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000472","부산정보관광고등학교","04","사립","N","","55","99","74","93","93","83","0","0","0","0","222","275","497"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000473","부산관광고등학교","04","사립","N","","78","72","64","98","70","105","0","0","0","0","212","275","487"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000475","부산백양고등학교","04","공립","N","","76","60","80","67","99","70","3","12","0","0","258","209","467"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000478","부산중앙고등학교","04","공립","N","","161","0","155","0","182","0","4","0","0","0","502","0","502"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000479","부산중앙여자고등학교","04","공립","N","","0","262","0","270","0","270","0","18","0","0","0","820","820"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000482","부산진고등학교","04","공립","N","","130","0","142","0","148","0","8","0","0","0","428","0","428"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000483","부산진여자고등학교","04","사립","N","","0","161","0","177","0","202","0","0","0","0","0","540","540"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000484","부산진여자상업고등학교","04","공립","N","","0","151","0","166","0","171","0","0","0","0","0","488","488"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000485","부산체육고등학교","04","공립","N","","78","29","79","18","71","20","0","0","0","0","228","67","295"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000486","부산컴퓨터과학고등학교","04","사립","N","","124","45","127","54","144","65","0","0","0","0","395","164","559"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000489","한얼고등학교","04","사립","N","","56","38","74","32","81","37","0","0","0","0","211","107","318"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000490","부일외국어고등학교","04","사립","N","","80","111","62","129","66","122","0","0","0","0","208","362","570"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000492","부일전자디자인고등학교","04","사립","N","","79","52","88","55","97","45","0","0","0","0","264","152","416"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000493","부흥고등학교","04","공립","N","","136","132","135","130","155","134","8","1","0","0","434","397","831"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000494","브니엘고등학교","04","사립","N","","126","0","135","0","154","0","0","0","0","0","415","0","415"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000495","브니엘여자고등학교","04","사립","N","","0","69","0","84","0","89","0","0","0","0","0","242","242"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000496","브니엘예술고등학교","04","사립","N","","55","107","64","105","52","105","0","0","0","0","171","317","488"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000497","사직고등학교","04","공립","N","","101","120","101","127","106","146","8","1","0","0","316","394","710"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000498","사직여자고등학교","04","사립","N","","0","190","0","198","0","209","0","0","0","0","0","597","597"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000499","삼성여자고등학교","04","사립","N","","0","245","0","262","0","261","0","5","0","0","0","773","773"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000503","서부산공업고등학교","04","공립","N","","123","9","138","7","115","8","5","1","0","0","381","25","406"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000508","성도고등학교","04","사립","N","","162","0","196","0","212","0","0","0","0","0","570","0","570"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000509","성모여자고등학교","04","사립","N","","0","168","0","182","0","204","0","0","0","0","0","554","554"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000510","영산고등학교","04","사립","N","","95","55","85","68","96","53","5","3","0","0","281","179","460"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000511","성일여자고등학교","04","사립","N","","0","171","0","192","0","197","0","0","0","0","0","560","560"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000512","성지고등학교","04","사립","N","","62","50","76","51","70","67","0","0","0","0","208","168","376"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000517","신도고등학교","04","공립","N","","104","99","129","125","153","124","4","1","0","0","390","349","739"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000521","양운고등학교","04","공립","N","","130","127","128","123","147","121","2","3","0","0","407","374","781"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000522","양정고등학교","04","사립","N","","138","0","161","0","174","0","0","0","0","0","473","0","473"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000524","영도여자고등학교","04","공립","N","","0","129","0","142","0","156","0","7","0","0","0","434","434"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000527","예문여자고등학교","04","사립","N","","0","166","0","184","0","197","0","0","0","0","0","547","547"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000529","용인고등학교","04","사립","N","","196","0","231","0","245","0","0","0","0","0","672","0","672"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020000530","이사벨고등학교","04","사립","N","","100","105","102","113","115","123","0","0","0","0","317","341","658"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020000532","장안제일고등학교","04","사립","N","","39","53","45","44","27","70","0","0","0","0","111","167","278"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000535","주례여자고등학교","04","공립","N","","0","200","0","209","0","211","0","4","0","0","0","624","624"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000537","지산고등학교","04","사립","N","","134","0","156","0","186","0","0","0","0","0","476","0","476"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000539","충렬고등학교","04","공립","N","","186","0","174","0","199","0","5","0","0","0","564","0","564"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000542","학산여자고등학교","04","사립","N","","0","191","0","219","0","250","0","5","0","0","0","665","665"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000545","부산보건고등학교","04","사립","N","","49","81","31","94","44","83","3","1","0","0","127","259","386"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000546","부산문화여자고등학교","04","사립","N","","0","153","0","168","0","171","0","15","0","0","0","507","507"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000549","해동고등학교","04","사립","N","","132","0","147","0","159","0","0","0","0","0","438","0","438"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000550","해운대고등학교","04","사립","N","","141","0","146","0","151","0","0","0","0","0","438","0","438"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000551","해운대공업고등학교","04","공립","N","","130","0","140","0","143","0","0","0","0","0","413","0","413"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000552","해운대관광고등학교","04","사립","N","","91","55","94","69","80","83","0","0","0","0","265","207","472"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000553","해운대여자고등학교","04","사립","N","","0","165","0","164","0","164","0","0","0","0","0","493","493"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000556","혜광고등학교","04","사립","N","","129","0","149","0","148","0","0","0","0","0","426","0","426"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000557","혜화여자고등학교","04","사립","N","","0","164","0","169","0","182","0","0","0","0","0","515","515"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000558","화명고등학교","04","공립","N","","114","102","117","129","136","130","8","1","0","0","375","362","737"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020001836","금곡고등학교","04","공립","N","","114","103","116","106","136","103","8","7","0","0","374","319","693"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020001847","부산과학고등학교","04","공립","N","","74","30","75","26","61","16","0","0","0","0","210","72","282"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020001851","분포고등학교","04","공립","N","","58","90","62","94","70","104","6","2","0","0","196","290","486"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020001868","반여고등학교","04","공립","N","","82","66","89","78","85","102","8","5","0","0","264","251","515"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020001877","부산센텀여자고등학교","04","사립","N","","0","174","0","194","0","182","0","0","0","0","0","550","550"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020001907","연제고등학교","04","공립","N","","75","101","71","109","81","111","7","2","0","0","234","323","557"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020001908","해강고등학교","04","공립","N","","129","118","143","125","160","121","8","1","0","0","440","365","805"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020001999","금명여자고등학교","04","공립","N","","0","133","0","132","0","144","0","2","0","0","0","411","411"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020002000","센텀고등학교","04","공립","N","","190","0","184","0","201","0","5","0","0","0","580","0","580"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020002002","사상고등학교","04","공립","N","","130","0","149","0","160","0","14","0","0","0","453","0","453"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020002005","명호고등학교","04","공립","N","","111","130","116","121","107","117","1","4","0","0","335","372","707"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020002008","신정고등학교","04","공립","N","","100","116","112","127","115","131","1","3","0","0","328","377","705"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020002070","정관고등학교","04","공립","N","","151","177","166","188","150","161","3","2","0","0","470","528","998"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020002096","부산일과학고등학교","04","공립","N","","83","19","72","24","54","17","0","0","0","0","209","60","269"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000347","경남여자고등학교부설방송통신고등학교","11","공립","N","","0","76","0","76","0","92","0","0","0","0","0","244","244"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000395","동래고등학교부설방송통신고등학교","11","공립","N","","29","44","44","44","46","39","0","0","0","0","119","127","246"
"대구광역시교육청","교육부","대구광역시 중구","S000003490","경북대학교사범대학부설고등학교","04","국립","N","","168","74","174","75","182","91","8","2","0","0","532","242","774"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000243","강북고등학교","04","사립","N","","232","0","280","0","286","0","0","0","0","0","798","0","798"
"대구광역시교육청","대구광역시교육청","대구광역시 서구","S030000244","경덕여자고등학교","04","공립","N","","0","138","0","168","0","183","0","8","0","0","0","497","497"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000245","경명여자고등학교","04","사립","N","","0","201","0","218","0","230","0","0","0","0","0","649","649"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000246","경북고등학교","04","공립","N","","255","0","315","0","345","0","15","0","0","0","930","0","930"
"대구광역시교육청","대구광역시교육청","대구광역시 중구","S030000248","경북공업고등학교","04","사립","N","","188","40","218","45","219","42","0","0","0","0","625","127","752"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000249","경북기계공업고등학교","04","공립","N","","285","0","294","0","291","0","0","0","0","0","870","0","870"
"대구광역시교육청","대구광역시교육청","대구광역시 중구","S030000252","경북여자고등학교","04","공립","N","","0","248","0","260","0","321","0","28","0","0","0","857","857"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000255","경북여자상업고등학교","04","사립","N","","0","167","0","179","0","175","0","0","0","0","0","521","521"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000256","경북예술고등학교","04","사립","N","","105","304","107","322","123","316","0","0","0","0","335","942","1277"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000257","경상고등학교","04","사립","N","","196","0","220","0","246","0","0","0","0","0","662","0","662"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000258","경상공업고등학교","04","사립","N","","333","0","351","0","359","0","0","0","0","0","1043","0","1043"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000260","경상여자고등학교","04","사립","N","","0","218","0","214","0","228","0","0","0","0","0","660","660"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000262","경신고등학교","04","사립","N","","185","0","215","0","225","0","0","0","0","0","625","0","625"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000265","경원고등학교","04","사립","N","","267","0","326","0","339","0","0","0","0","0","932","0","932"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000266","경일여자고등학교","04","사립","N","","0","166","0","178","0","62","0","0","0","0","0","406","406"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000268","경화여자고등학교","04","사립","N","","0","176","0","181","0","194","0","0","0","0","0","551","551"
"대구광역시교육청","대구광역시교육청","대구광역시 서구","S030000271","계성고등학교","04","사립","N","","154","155","80","107","95","125","0","0","0","0","329","387","716"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000274","대구보건고등학교","04","사립","N","","0","250","0","299","0","276","0","0","0","0","0","825","825"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000275","구암고등학교","04","공립","N","","92","141","112","140","125","150","5","3","0","0","334","434","768"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000277","능인고등학교","04","사립","N","","271","0","306","0","353","0","0","0","0","0","930","0","930"
"대구광역시교육청","대구광역시교육청","대구광역시 달성군","S030000278","다사고등학교","04","공립","N","","37","83","39","79","38","87","8","4","0","0","122","253","375"
"대구광역시교육청","대구광역시교육청","대구광역시 달성군","S030000280","달서고등학교","04","사립","N","","87","57","84","57","98","33","0","0","0","0","269","147","416"
"대구광역시교육청","대구광역시교육청","대구광역시 서구","S030000281","달성고등학교","04","공립","N","","264","0","332","0","354","0","8","0","0","0","958","0","958"
"대구광역시교육청","대구광역시교육청","대구광역시 달성군","S030000282","대구소프트웨어마이스터고등학교","04","공립","N","","51","8","52","7","49","10","0","0","0","0","152","25","177"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000283","대건고등학교","04","사립","N","","235","0","254","0","289","0","0","0","0","0","778","0","778"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000284","대구고등학교","04","공립","N","","200","0","209","0","260","0","22","0","0","0","691","0","691"
"대구광역시교육청","대구광역시교육청","대구광역시 동구","S030000286","대구공업고등학교","04","공립","N","","314","0","343","0","315","0","14","0","0","0","986","0","986"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000288","대구과학고등학교","04","공립","N","","76","18","75","17","74","19","0","0","0","0","225","54","279"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000289","대구남산고등학교","04","사립","N","","65","176","70","217","71","229","0","0","0","0","206","622","828"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000291","대구하이텍고등학교","04","공립","N","","163","0","208","0","183","0","0","0","0","0","554","0","554"
"대구광역시교육청","대구광역시교육청","대구광역시 동구","S030000292","대구일마이스터고등학교","04","공립","N","","114","6","111","3","104","0","0","0","0","0","329","9","338"
