"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"서울특별시교육청","교육부","서울특별시 성북구","S000003514","서울대학교사범대학부설중학교","03","국립","N","","225","0","174","0","219","0","7","0","0","0","625","0","625"
"서울특별시교육청","교육부","서울특별시 종로구","S000003562","서울대학교사범대학부설여자중학교","03","국립","N","","0","137","0","141","0","119","0","8","0","0","0","405","405"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000698","개원중학교","03","공립","N","","129","118","79","98","85","88","14","6","0","0","307","310","617"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000700","경원중학교","03","공립","N","","180","158","189","164","148","135","5","3","0","0","522","460","982"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000701","구룡중학교","03","공립","N","","154","165","106","120","127","101","4","1","0","0","391","387","778"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000702","압구정중학교","03","공립","N","","74","76","60","85","69","59","0","0","0","0","203","220","423"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000704","단국대학교사범대학부속중학교","03","사립","N","","214","0","198","0","183","0","0","0","0","0","595","0","595"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000705","대명중학교","03","공립","N","","210","146","174","138","154","159","0","0","0","0","538","443","981"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000706","대왕중학교","03","공립","N","","157","148","139","147","132","132","0","3","0","0","428","430","858"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000707","대청중학교","03","공립","N","","223","161","187","162","186","133","0","0","0","0","596","456","1052"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000708","대치중학교","03","공립","N","","116","46","111","48","116","61","0","0","0","0","343","155","498"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000709","도곡중학교","03","공립","N","","199","110","140","111","143","66","5","2","0","0","487","289","776"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000710","동덕여자중학교","03","사립","N","","0","163","0","133","0","125","0","0","0","0","0","421","421"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000711","반포중학교","03","공립","N","","222","0","226","0","243","0","0","0","0","0","691","0","691"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000712","방배중학교","03","공립","N","","145","39","123","48","114","43","6","0","0","0","388","130","518"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000713","봉은중학교","03","공립","N","","65","56","68","39","50","51","0","0","0","0","183","146","329"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000714","서문여자중학교","03","사립","N","","0","222","0","211","0","203","0","0","0","0","0","636","636"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000715","서운중학교","03","공립","N","","205","172","171","162","164","138","0","0","0","0","540","472","1012"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000716","서일중학교","03","공립","N","","205","161","194","156","183","123","1","2","0","0","583","442","1025"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000717","서초중학교","03","공립","N","","115","80","140","73","133","91","5","3","0","0","393","247","640"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000718","세화여자중학교","03","사립","N","","0","310","0","264","0","259","0","0","0","0","0","833","833"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000719","수서중학교","03","공립","N","","103","89","80","76","71","75","6","1","0","0","260","241","501"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000720","숙명여자중학교","03","사립","N","","0","313","0","304","0","290","0","0","0","0","0","907","907"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000721","신구중학교","03","공립","N","","48","66","48","50","61","57","0","0","0","0","157","173","330"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000722","신동중학교","03","공립","N","","147","157","132","131","141","99","0","0","0","0","420","387","807"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000723","신반포중학교","03","공립","N","","143","47","168","33","165","63","7","1","0","0","483","144","627"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000724","신사중학교","03","공립","N","","76","85","69","58","75","65","2","3","0","0","222","211","433"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000725","언남중학교","03","공립","N","","65","72","56","53","61","61","3","1","0","0","185","187","372"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000726","언북중학교","03","공립","N","","62","50","56","40","54","37","1","0","0","0","173","127","300"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000727","언주중학교","03","공립","N","","193","135","160","150","178","146","0","0","0","0","531","431","962"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000728","역삼중학교","03","공립","N","","241","134","249","142","254","137","6","4","0","0","750","417","1167"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000729","영동중학교","03","공립","N","","163","136","143","134","133","131","4","4","0","0","443","405","848"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000730","원촌중학교","03","공립","N","","209","203","201","142","147","118","3","1","0","0","560","464","1024"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000731","은성중학교","03","사립","N","","70","89","65","82","65","72","0","0","0","0","200","243","443"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000732","이수중학교","03","공립","N","","139","0","139","0","133","0","0","0","0","0","411","0","411"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000733","중동중학교","03","사립","N","","232","0","196","0","192","0","0","0","0","0","620","0","620"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000734","진선여자중학교","03","사립","N","","0","341","0","318","0","321","0","0","0","0","0","980","980"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000735","청담중학교","03","공립","N","","61","69","58","63","50","61","0","0","0","0","169","193","362"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000736","휘문중학교","03","사립","N","","278","0","260","0","261","0","0","0","0","0","799","0","799"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000856","가락중학교","03","공립","N","","96","56","108","60","112","52","3","0","0","0","319","168","487"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000857","가원중학교","03","공립","N","","66","85","78","59","84","62","1","1","0","0","229","207","436"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000858","강일중학교","03","공립","N","","134","92","115","85","101","94","7","0","0","0","357","271","628"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000859","거원중학교","03","공립","N","","60","60","64","61","68","65","0","0","0","0","192","186","378"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000860","고덕중학교","03","공립","N","","203","139","102","99","78","78","0","1","0","0","383","317","700"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000861","동북중학교","03","사립","N","","99","0","89","0","108","0","0","0","0","0","296","0","296"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000862","동신중학교","03","사립","N","","108","80","95","72","88","85","0","0","0","0","291","237","528"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000863","둔촌중학교","03","공립","N","","65","55","51","61","61","39","1","0","0","0","178","155","333"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000864","명일중학교","03","공립","N","","182","147","165","151","151","137","2","5","0","0","500","440","940"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000865","문정중학교","03","공립","N","","89","90","96","82","81","98","4","5","0","0","270","275","545"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000866","방산중학교","03","공립","N","","72","64","76","82","74","71","2","1","0","0","224","218","442"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000867","방이중학교","03","공립","N","","66","62","76","63","89","47","1","0","0","0","232","172","404"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000868","배명중학교","03","사립","N","","208","0","185","0","178","0","0","0","0","0","571","0","571"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000869","배재중학교","03","사립","N","","309","0","300","0","264","0","0","0","0","0","873","0","873"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000870","보성중학교","03","사립","N","","161","0","142","0","146","0","0","0","0","0","449","0","449"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000871","보인중학교","03","사립","N","","193","0","179","0","151","0","0","0","0","0","523","0","523"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000872","상일중학교","03","사립","N","","0","117","0","63","0","64","0","0","0","0","0","244","244"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000873","석촌중학교","03","공립","N","","63","61","51","66","75","62","0","0","0","0","189","189","378"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000874","성내중학교","03","공립","N","","77","106","74","101","81","100","6","0","0","0","238","307","545"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000875","성덕여자중학교","03","사립","N","","0","200","0","190","0","177","0","0","0","0","0","567","567"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000876","세륜중학교","03","공립","N","","63","97","78","95","54","83","0","0","0","0","195","275","470"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000877","송파중학교","03","공립","N","","174","164","148","174","154","148","4","2","0","0","480","488","968"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000878","신명중학교","03","공립","N","","96","108","90","91","89","85","1","0","0","0","276","284","560"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000879","신암중학교","03","공립","N","","99","94","99","102","105","83","3","1","0","0","306","280","586"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000880","신천중학교","03","공립","N","","290","131","279","131","244","150","1","1","0","0","814","413","1227"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000881","아주중학교","03","공립","N","","110","97","109","64","113","64","0","0","0","0","332","225","557"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000882","영파여자중학교","03","사립","N","","0","102","0","111","0","105","0","0","0","0","0","318","318"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000883","오금중학교","03","공립","N","","48","107","55","80","57","103","0","0","0","0","160","290","450"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000884","오륜중학교","03","공립","N","","31","160","34","154","33","143","0","0","0","0","98","457","555"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000885","오주중학교","03","공립","N","","41","107","45","95","66","82","8","2","0","0","160","286","446"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000886","일신여자중학교","03","사립","N","","0","169","0","126","0","127","0","0","0","0","0","422","422"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000887","잠신중학교","03","공립","N","","255","165","238","153","204","134","5","2","0","0","702","454","1156"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000888","잠실중학교","03","공립","N","","200","188","218","173","156","159","0","0","0","0","574","520","1094"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000889","정신여자중학교","03","사립","N","","0","312","0","326","0","306","0","0","0","0","0","944","944"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000890","천일중학교","03","공립","N","","109","95","74","93","69","85","9","3","0","0","261","276","537"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000891","천호중학교","03","공립","N","","106","63","101","48","103","56","0","1","0","0","310","168","478"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000892","풍납중학교","03","공립","N","","90","45","61","44","87","39","10","4","0","0","248","132","380"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000893","풍성중학교","03","공립","N","","86","39","75","52","80","61","0","0","0","0","241","152","393"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000895","한산중학교","03","공립","N","","53","36","51","34","54","43","3","2","0","0","161","115","276"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000896","한영중학교","03","사립","N","","150","110","107","115","122","100","0","0","0","0","379","325","704"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000967","강신중학교","03","공립","N","","160","133","132","113","116","120","1","2","0","0","409","368","777"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000968","경서중학교","03","공립","N","","35","29","26","26","39","27","0","0","0","0","100","82","182"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000970","공항중학교","03","공립","N","","96","89","84","63","76","88","9","3","0","0","265","243","508"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000971","금옥중학교","03","공립","N","","133","128","133","132","119","122","0","0","0","0","385","382","767"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000972","덕원중학교","03","사립","N","","121","147","121","125","123","123","0","0","0","0","365","395","760"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000973","등명중학교","03","공립","N","","103","141","108","124","99","115","0","0","0","0","310","380","690"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000974","등원중학교","03","공립","N","","18","67","32","74","16","76","6","5","0","0","72","222","294"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000975","등촌중학교","03","사립","N","","50","65","57","63","60","63","0","0","0","0","167","191","358"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000976","마포중학교","03","사립","N","","164","0","159","0","117","0","0","0","0","0","440","0","440"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000977","명덕여자중학교","03","사립","N","","0","196","0","192","0","178","0","0","0","0","0","566","566"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000978","목동중학교","03","공립","N","","259","234","218","213","228","210","10","3","0","0","715","660","1375"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000979","목일중학교","03","공립","N","","292","143","246","143","259","155","0","0","0","0","797","441","1238"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000980","방원중학교","03","공립","N","","68","61","56","50","58","57","3","4","0","0","185","172","357"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000981","방화중학교","03","공립","N","","74","48","62","48","73","59","0","0","0","0","209","155","364"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000982","백석중학교","03","공립","N","","147","70","145","56","120","59","1","1","0","0","413","186","599"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000983","봉영여자중학교","03","사립","N","","0","183","0","163","0","133","0","0","0","0","0","479","479"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000984","삼정중학교","03","공립","N","","59","58","44","66","57","55","0","0","0","0","160","179","339"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000985","성재중학교","03","공립","N","","71","65","74","56","69","59","3","2","0","0","217","182","399"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000986","송정중학교","03","공립","N","","29","29","17","21","30","28","0","0","0","0","76","78","154"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000987","신남중학교","03","공립","N","","101","97","89","117","93","87","0","0","0","0","283","301","584"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000988","신목중학교","03","공립","N","","267","255","224","236","221","256","0","0","0","0","712","747","1459"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000989","신서중학교","03","공립","N","","286","147","240","144","246","128","8","3","0","0","780","422","1202"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000990","신원중학교","03","공립","N","","53","57","52","36","56","43","3","1","0","0","164","137","301"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000991","신월중학교","03","공립","N","","116","95","81","114","83","109","1","4","0","0","281","322","603"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000992","신정여자중학교","03","사립","N","","0","149","0","137","0","153","0","0","0","0","0","439","439"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000993","신화중학교","03","공립","N","","81","115","106","98","111","87","2","0","0","0","300","300","600"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000994","양강중학교","03","공립","N","","158","147","143","169","153","120","4","5","0","0","458","441","899"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000995","양동중학교","03","공립","N","","126","121","120","116","109","117","3","7","0","0","358","361","719"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000996","양서중학교","03","공립","N","","82","68","79","50","68","71","0","0","0","0","229","189","418"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000997","양정중학교","03","사립","N","","170","0","176","0","181","0","0","0","0","0","527","0","527"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000998","양천중학교","03","공립","N","","120","116","110","100","109","92","0","0","0","0","339","308","647"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000999","염창중학교","03","공립","N","","162","148","114","160","139","132","0","0","0","0","415","440","855"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001000","영도중학교","03","사립","N","","131","0","107","0","120","0","0","0","0","0","358","0","358"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001001","월촌중학교","03","공립","N","","194","320","178","303","190","266","0","0","0","0","562","889","1451"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001002","화곡중학교","03","사립","N","","198","0","184","0","186","0","0","0","0","0","568","0","568"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001003","화원중학교","03","공립","N","","104","97","101","86","97","71","0","0","0","0","302","254","556"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001165","가산중학교","03","공립","N","","71","78","70","87","56","58","5","5","0","0","202","228","430"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001166","개봉중학교","03","공립","N","","53","86","55","79","71","69","8","3","0","0","187","237","424"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001167","개웅중학교","03","공립","N","","112","104","85","86","86","101","0","0","0","0","283","291","574"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001168","고척중학교","03","공립","N","","165","173","153","161","172","153","5","0","0","0","495","487","982"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001169","구로중학교","03","공립","N","","85","88","77","64","76","68","2","2","0","0","240","222","462"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001170","구일중학교","03","공립","N","","88","106","120","95","81","73","1","0","0","0","290","274","564"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001171","난곡중학교","03","공립","N","","54","57","49","45","49","62","4","2","0","0","156","166","322"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001172","당산서중학교","03","공립","N","","78","85","64","61","52","56","0","0","0","0","194","202","396"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001173","당산중학교","03","공립","N","","80","77","84","52","78","72","2","4","0","0","244","205","449"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001174","대림중학교","03","공립","N","","79","66","60","55","72","51","2","2","0","0","213","174","387"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001175","대영중학교","03","공립","N","","94","102","97","88","98","87","5","0","0","0","294","277","571"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001176","동일중학교","03","사립","N","","81","108","70","116","95","93","0","0","0","0","246","317","563"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001177","문래중학교","03","공립","N","","120","101","107","99","106","90","0","0","0","0","333","290","623"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001178","문성중학교","03","공립","N","","51","57","52","42","51","52","5","1","0","0","159","152","311"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001179","문일중학교","03","사립","N","","158","0","128","0","134","0","0","0","0","0","420","0","420"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001180","세일중학교","03","공립","N","","84","56","69","50","82","64","6","1","0","0","241","171","412"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001181","시흥중학교","03","공립","N","","76","162","77","146","36","131","4","5","0","0","193","444","637"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001182","신도림중학교","03","공립","N","","180","173","180","149","184","154","5","1","0","0","549","477","1026"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001183","안천중학교","03","공립","N","","66","71","72","71","79","61","1","1","0","0","218","204","422"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001184","선유중학교","03","공립","N","","64","80","75","56","73","66","5","1","0","0","217","203","420"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001185","양화중학교","03","공립","N","","108","105","130","98","106","91","4","1","0","0","348","295","643"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001186","여의도중학교","03","공립","N","","144","139","128","124","130","120","4","2","0","0","406","385","791"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001187","영남중학교","03","공립","N","","94","71","104","71","96","78","4","7","0","0","298","227","525"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001188","영림중학교","03","공립","N","","112","99","110","119","84","87","0","2","0","0","306","307","613"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001189","영서중학교","03","공립","N","","104","106","101","91","97","86","5","2","0","0","307","285","592"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001190","영원중학교","03","공립","N","","129","87","91","86","97","91","10","2","0","0","327","266","593"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001191","오남중학교","03","공립","N","","56","154","88","116","84","109","3","3","0","0","231","382","613"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001192","경인중학교","03","공립","N","","104","114","89","108","82","75","6","2","0","0","281","299","580"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001193","오류중학교","03","공립","N","","65","70","60","45","52","51","3","3","0","0","180","169","349"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001194","우신중학교","03","사립","N","","125","0","117","0","150","0","0","0","0","0","392","0","392"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001195","윤중중학교","03","공립","N","","96","78","96","85","86","78","5","0","0","0","283","241","524"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001196","한울중학교","03","공립","N","","93","84","92","101","89","89","7","1","0","0","281","275","556"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001363","경희여자중학교","03","사립","N","","0","134","0","140","0","136","0","0","0","0","0","410","410"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001364","경희중학교","03","사립","N","","177","0","169","0","153","0","0","0","0","0","499","0","499"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001365","대광중학교","03","사립","N","","71","52","63","41","57","60","0","0","0","0","191","153","344"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001367","동국대학교사범대학부속중학교","03","사립","N","","201","0","177","0","155","0","0","0","0","0","533","0","533"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001368","동대문중학교","03","공립","N","","105","99","79","112","84","70","3","3","0","0","271","284","555"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001369","동원중학교","03","공립","N","","94","43","77","32","84","22","0","0","0","0","255","97","352"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001370","면목중학교","03","공립","N","","112","57","118","66","108","56","1","2","0","0","339","181","520"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001371","봉화중학교","03","공립","N","","67","35","85","33","76","15","5","5","0","0","233","88","321"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001372","상봉중학교","03","공립","N","","123","97","105","91","115","98","2","3","0","0","345","289","634"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001373","성일중학교","03","공립","N","","67","35","58","37","62","31","4","4","0","0","191","107","298"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001374","송곡여자중학교","03","사립","N","","0","52","0","55","0","65","0","0","0","0","0","172","172"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001375","숭인중학교","03","공립","N","","72","51","51","65","65","47","8","4","0","0","196","167","363"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001376","신현중학교","03","공립","N","","139","136","109","101","104","107","7","8","0","0","359","352","711"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001377","영란여자중학교","03","사립","N","","0","86","0","97","0","99","0","0","0","0","0","282","282"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001378","용마중학교","03","공립","N","","103","54","106","88","93","52","6","2","0","0","308","196","504"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001379","원묵중학교","03","공립","N","","162","149","172","144","163","145","0","0","0","0","497","438","935"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001380","장안중학교","03","공립","N","","99","62","121","43","101","48","7","4","0","0","328","157","485"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001381","장평중학교","03","공립","N","","112","132","104","124","111","115","4","3","0","0","331","374","705"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001382","전농중학교","03","공립","N","","87","90","81","79","68","68","0","0","0","0","236","237","473"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001383","전동중학교","03","공립","N","","85","78","78","58","81","65","7","1","0","0","251","202","453"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001384","전일중학교","03","공립","N","","82","62","72","67","75","71","2","1","0","0","231","201","432"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001385","정화여자중학교","03","사립","N","","0","45","0","49","0","48","0","0","0","0","0","142","142"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001386","중랑중학교","03","공립","N","","80","69","60","64","88","56","1","2","0","0","229","191","420"
