"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000871","보인중학교","03","사립","N","","158","0","195","0","188","0","0","0","0","0","541","0","541"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000872","상일중학교","03","사립","N","","0","158","0","171","0","132","0","0","0","0","0","461","461"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000873","석촌중학교","03","공립","N","","52","43","62","54","60","61","0","0","0","0","174","158","332"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000874","성내중학교","03","공립","N","","63","89","82","97","83","103","6","0","0","0","234","289","523"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000875","성덕여자중학교","03","사립","N","","0","151","0","174","0","202","0","0","0","0","0","527","527"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000876","세륜중학교","03","공립","N","","46","61","72","55","61","95","0","0","0","0","179","211","390"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000877","송파중학교","03","공립","N","","139","131","134","155","169","170","10","1","0","0","452","457","909"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000878","신명중학교","03","공립","N","","92","74","73","86","94","98","5","1","0","0","264","259","523"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000879","신암중학교","03","공립","N","","101","76","95","74","101","92","1","0","0","0","298","242","540"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000880","신천중학교","03","공립","N","","249","145","227","151","265","117","4","2","0","0","745","415","1160"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000881","아주중학교","03","공립","N","","84","52","123","55","122","90","0","0","0","0","329","197","526"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000882","영파여자중학교","03","사립","N","","0","115","0","108","0","97","0","0","0","0","0","320","320"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000883","오금중학교","03","공립","N","","29","86","49","94","49","103","0","0","0","0","127","283","410"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000884","오륜중학교","03","공립","N","","21","155","31","123","37","156","0","0","0","0","89","434","523"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000885","오주중학교","03","공립","N","","45","89","40","90","42","100","8","5","0","0","135","284","419"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000886","일신여자중학교","03","사립","N","","0","145","0","144","0","153","0","0","0","0","0","442","442"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000887","잠신중학교","03","공립","N","","261","124","225","157","230","146","11","2","0","0","727","429","1156"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000888","잠실중학교","03","공립","N","","209","173","235","149","183","171","0","0","0","0","627","493","1120"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000889","정신여자중학교","03","사립","N","","0","300","0","296","0","333","0","0","0","0","0","929","929"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000890","천일중학교","03","공립","N","","76","81","88","69","101","91","8","2","0","0","273","243","516"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000891","천호중학교","03","공립","N","","93","41","100","52","104","66","5","4","0","0","302","163","465"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000892","풍납중학교","03","공립","N","","69","40","71","31","85","43","8","5","0","0","233","119","352"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000893","풍성중학교","03","공립","N","","70","42","75","36","82","37","0","0","0","0","227","115","342"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000895","한산중학교","03","공립","N","","45","55","60","59","54","39","4","1","0","0","163","154","317"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000896","한영중학교","03","사립","N","","167","75","150","97","147","105","0","0","0","0","464","277","741"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000967","강신중학교","03","공립","N","","141","126","159","182","154","130","2","4","0","0","456","442","898"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000968","경서중학교","03","공립","N","","17","17","22","24","34","28","0","0","0","0","73","69","142"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000970","공항중학교","03","공립","N","","105","78","73","102","101","90","7","2","0","0","286","272","558"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000971","금옥중학교","03","공립","N","","107","136","128","138","143","130","3","2","0","0","381","406","787"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000972","덕원중학교","03","사립","N","","103","139","95","164","120","151","0","0","0","0","318","454","772"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000973","등명중학교","03","공립","N","","103","89","96","116","100","145","0","0","0","0","299","350","649"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000974","등원중학교","03","공립","N","","14","58","14","63","17","64","8","3","0","0","53","188","241"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000975","등촌중학교","03","사립","N","","69","75","53","57","49","61","0","0","0","0","171","193","364"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000976","마포중학교","03","사립","N","","170","0","143","0","165","0","0","0","0","0","478","0","478"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000977","명덕여자중학교","03","사립","N","","0","176","0","182","0","194","0","0","0","0","0","552","552"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000978","목동중학교","03","공립","N","","226","202","260","209","259","238","5","4","0","0","750","653","1403"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000979","목일중학교","03","공립","N","","249","129","284","152","295","140","0","0","0","0","828","421","1249"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000980","방원중학교","03","공립","N","","51","63","60","59","70","59","4","1","0","0","185","182","367"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000981","방화중학교","03","공립","N","","66","55","55","53","69","47","0","0","0","0","190","155","345"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000982","백석중학교","03","공립","N","","130","49","121","66","148","68","5","0","0","0","404","183","587"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000983","봉영여자중학교","03","사립","N","","0","142","0","162","0","187","0","0","0","0","0","491","491"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000984","삼정중학교","03","공립","N","","37","49","64","51","56","52","0","0","0","0","157","152","309"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000985","성재중학교","03","공립","N","","73","51","64","81","70","61","3","2","0","0","210","195","405"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000986","송정중학교","03","공립","N","","23","14","29","43","29","27","0","0","0","0","81","84","165"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000987","신남중학교","03","공립","N","","93","104","122","124","107","98","3","1","0","0","325","327","652"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000988","신목중학교","03","공립","N","","212","216","217","257","263","256","0","0","0","0","692","729","1421"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000989","신서중학교","03","공립","N","","217","130","274","157","284","154","7","4","0","0","782","445","1227"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000990","신원중학교","03","공립","N","","49","30","37","41","48","54","4","3","0","0","138","128","266"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000991","신월중학교","03","공립","N","","147","137","114","103","115","85","3","5","0","0","379","330","709"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000992","신정여자중학교","03","사립","N","","0","128","0","152","0","136","0","0","0","0","0","416","416"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000993","신화중학교","03","공립","N","","0","0","113","115","77","111","2","0","0","0","192","226","418"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000994","양강중학교","03","공립","N","","114","105","166","124","152","141","11","3","0","0","443","373","816"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000995","양동중학교","03","공립","N","","91","118","114","121","121","121","4","2","0","0","330","362","692"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000996","양서중학교","03","공립","N","","60","65","68","63","75","66","0","0","0","0","203","194","397"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000997","양정중학교","03","사립","N","","171","0","185","0","186","0","0","0","0","0","542","0","542"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000998","양천중학교","03","공립","N","","102","81","111","103","121","112","0","0","0","0","334","296","630"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000999","염창중학교","03","공립","N","","130","116","136","123","158","147","0","0","0","0","424","386","810"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001000","영도중학교","03","사립","N","","96","0","99","0","129","0","0","0","0","0","324","0","324"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001001","월촌중학교","03","공립","N","","174","286","179","310","187","309","0","0","0","0","540","905","1445"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001002","화곡중학교","03","사립","N","","182","0","189","0","202","0","0","0","0","0","573","0","573"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001003","화원중학교","03","공립","N","","99","88","89","64","99","92","0","0","0","0","287","244","531"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001165","가산중학교","03","공립","N","","67","70","70","57","73","77","8","4","0","0","218","208","426"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001166","개봉중학교","03","공립","N","","51","70","68","65","50","81","6","2","0","0","175","218","393"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001167","개웅중학교","03","공립","N","","86","70","85","99","105","98","0","0","0","0","276","267","543"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001168","고척중학교","03","공립","N","","135","137","149","138","164","167","4","0","0","0","452","442","894"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001169","구로중학교","03","공립","N","","57","59","57","57","94","90","5","2","0","0","213","208","421"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001170","구일중학교","03","공립","N","","103","77","112","109","85","101","2","2","0","0","302","289","591"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001171","난곡중학교","03","공립","N","","36","32","38","39","52","55","3","2","0","0","129","128","257"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001172","당산서중학교","03","공립","N","","97","63","97","87","75","83","0","0","0","0","269","233","502"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001173","당산중학교","03","공립","N","","72","88","74","66","82","79","3","4","0","0","231","237","468"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001174","대림중학교","03","공립","N","","71","79","77","79","80","66","2","3","0","0","230","227","457"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001175","대영중학교","03","공립","N","","92","95","117","92","97","106","4","2","0","0","310","295","605"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001176","동일중학교","03","사립","N","","72","93","78","104","79","106","0","0","0","0","229","303","532"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001177","문래중학교","03","공립","N","","101","96","131","86","111","98","0","0","0","0","343","280","623"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001178","문성중학교","03","공립","N","","37","36","39","32","49","57","3","1","0","0","128","126","254"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001179","문일중학교","03","사립","N","","112","0","135","0","153","0","0","0","0","0","400","0","400"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001180","세일중학교","03","공립","N","","61","54","62","50","68","54","4","0","0","0","195","158","353"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001181","시흥중학교","03","공립","N","","35","121","40","116","76","157","11","6","0","0","162","400","562"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001182","신도림중학교","03","공립","N","","171","166","187","186","181","170","4","0","0","0","543","522","1065"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001183","안천중학교","03","공립","N","","77","73","74","77","64","67","4","1","0","0","219","218","437"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001184","선유중학교","03","공립","N","","69","34","67","59","64","76","3","1","0","0","203","170","373"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001185","양화중학교","03","공립","N","","96","108","113","101","104","103","3","3","0","0","316","315","631"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001186","여의도중학교","03","공립","N","","95","99","83","116","112","112","6","1","0","0","296","328","624"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001187","영남중학교","03","공립","N","","86","56","78","74","94","69","7","5","0","0","265","204","469"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001188","영림중학교","03","공립","N","","72","96","96","89","105","92","2","2","0","0","275","279","554"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001189","영서중학교","03","공립","N","","82","106","80","95","92","93","3","3","0","0","257","297","554"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001190","영원중학교","03","공립","N","","74","68","108","87","123","83","9","3","0","0","314","241","555"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001191","오남중학교","03","공립","N","","52","136","67","138","53","149","2","4","0","0","174","427","601"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001192","경인중학교","03","공립","N","","106","88","102","109","101","108","4","4","0","0","313","309","622"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001193","오류중학교","03","공립","N","","55","46","53","58","68","67","4","1","0","0","180","172","352"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001194","우신중학교","03","사립","N","","109","0","120","0","125","0","0","0","0","0","354","0","354"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001195","윤중중학교","03","공립","N","","65","53","72","61","54","49","3","0","0","0","194","163","357"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001196","한울중학교","03","공립","N","","81","94","101","93","93","81","5","2","0","0","280","270","550"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001363","경희여자중학교","03","사립","N","","0","111","0","123","0","131","0","0","0","0","0","365","365"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001364","경희중학교","03","사립","N","","161","0","158","0","174","0","0","0","0","0","493","0","493"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001365","대광중학교","03","사립","N","","52","50","65","52","75","52","0","0","0","0","192","154","346"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001367","동국대학교사범대학부속중학교","03","사립","N","","166","0","166","0","188","0","0","0","0","0","520","0","520"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001368","동대문중학교","03","공립","N","","98","90","91","101","105","98","6","3","0","0","300","292","592"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001369","동원중학교","03","공립","N","","94","40","65","36","93","44","1","0","0","0","253","120","373"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001370","면목중학교","03","공립","N","","84","57","108","69","107","51","1","1","0","0","300","178","478"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001371","봉화중학교","03","공립","N","","55","27","73","22","63","33","5","4","0","0","196","86","282"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001372","상봉중학교","03","공립","N","","129","109","127","101","122","92","4","2","0","0","382","304","686"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001373","성일중학교","03","공립","N","","64","34","67","34","69","33","1","0","0","0","201","101","302"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001374","송곡여자중학교","03","사립","N","","0","59","0","74","0","46","0","0","0","0","0","179","179"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001375","숭인중학교","03","공립","N","","53","76","42","47","74","49","5","2","0","0","174","174","348"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001376","신현중학교","03","공립","N","","100","112","118","112","132","138","7","4","0","0","357","366","723"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001377","영란여자중학교","03","사립","N","","0","113","0","109","0","80","0","0","0","0","0","302","302"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001378","용마중학교","03","공립","N","","86","61","88","71","95","57","6","2","0","0","275","191","466"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001379","원묵중학교","03","공립","N","","149","121","170","148","162","148","0","0","0","0","481","417","898"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001380","장안중학교","03","공립","N","","85","33","101","51","89","61","7","6","0","0","282","151","433"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001381","장평중학교","03","공립","N","","96","124","114","140","114","127","8","3","0","0","332","394","726"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001382","전농중학교","03","공립","N","","73","52","72","69","85","86","0","0","0","0","230","207","437"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001383","전동중학교","03","공립","N","","51","68","82","77","85","71","9","5","0","0","227","221","448"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001384","전일중학교","03","공립","N","","72","53","73","69","77","62","0","1","0","0","222","185","407"
