"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","정부이전수입","기타이전수입","학부모부담수입","지원금수입","행정활동수입","기타"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005611","고창중학교","03","공립","N","","복식부기","예산세입","1493584000","0","242024000","0","5100000","25000000"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005613","시흥능곡중학교","03","공립","N","","복식부기","예산세입","1196607000","0","156917000","0","6410000","25000000"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005614","응곡중학교","03","공립","N","","복식부기","예산세입","1027987000","0","161387000","0","5700000","15000000"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005615","시흥매화중학교","03","공립","N","","복식부기","예산세입","593661000","0","128238000","0","2100000","10000000"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005616","모락중학교","03","공립","N","","복식부기","예산세입","1163164000","0","95565000","0","1630000","20000000"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005619","은계중학교","03","공립","N","","복식부기","예산세입","1065340000","0","127744000","0","7645000","15000000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090005620","도촌중학교","03","공립","N","","복식부기","예산세입","817602000","0","149732000","0","1450000","10000000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005622","샛별중학교","03","공립","N","","복식부기","예산세입","722151000","0","133163000","0","10200000","20947000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090005623","수진중학교","03","공립","N","","복식부기","예산세입","772897000","0","94860000","0","10900000","10000000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005654","능동중학교","03","공립","N","","복식부기","예산세입","1302213000","0","105918000","0","1500000","35500000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005657","와우중학교","03","공립","N","","복식부기","예산세입","1490372000","0","221632000","0","4000000","15000000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005661","푸른중학교","03","공립","N","","복식부기","예산세입","1339041000","0","125680000","0","3460000","31284000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005662","향남중학교","03","공립","N","","복식부기","예산세입","1730992000","0","236404000","0","0","13017000"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005679","광릉중학교","03","공립","N","","복식부기","예산세입","745719000","0","70437000","0","3780000","19372000"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005681","김포신곡중학교","03","공립","N","","복식부기","예산세입","1086721000","0","174214000","0","4300000","10000000"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005683","예봉중학교","03","공립","N","","복식부기","예산세입","1083576000","0","143498000","0","3500000","25000000"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005684","양진중학교","03","공립","N","","복식부기","예산세입","1051179000","0","96906000","0","3480000","11500000"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005689","신길중학교","03","공립","N","","복식부기","예산세입","1105787000","0","86442000","0","2300000","18969000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005691","한빛중학교","03","공립","N","","복식부기","예산세입","1409303000","0","196544000","0","10228000","24947000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005694","매탄중학교","03","공립","N","","복식부기","예산세입","1309275000","0","152798000","0","7250000","10000000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005698","보평중학교","03","공립","N","","복식부기","예산세입","1130449000","0","288789000","0","9474000","10000000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005700","운중중학교","03","공립","N","","복식부기","예산세입","969065000","0","92098000","0","3000000","15000000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005701","판교중학교","03","공립","N","","복식부기","예산세입","798376000","0","193502000","0","4445000","8800000"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005704","가운중학교","03","공립","N","","복식부기","예산세입","787841000","0","93739000","0","9315000","10000000"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005707","성사중학교","03","공립","N","","복식부기","예산세입","1045001000","0","84227000","0","4360000","10100000"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005709","풍양중학교","03","공립","N","","복식부기","예산세입","1469341000","0","171516000","0","4320000","20000000"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090005713","덕풍중학교","03","공립","N","","복식부기","예산세입","1128222000","0","108845000","0","2600000","10000000"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005746","신양중학교","03","공립","N","","복식부기","예산세입","721122000","0","64243000","0","4150000","5000000"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005749","용인한빛중학교","03","공립","N","","복식부기","예산세입","817632000","0","111499000","0","6000000","16000000"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005752","마송중학교","03","공립","N","","복식부기","예산세입","299338000","0","58899000","0","1541000","15870000"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005755","이호중학교","03","공립","N","","복식부기","예산세입","1450734000","0","74885000","0","4500000","35000000"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005760","세마중학교","03","공립","N","","복식부기","예산세입","1243648000","0","146808000","0","10110000","19680000"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005764","충현중학교","03","공립","N","","복식부기","예산세입","1091641000","0","102583000","0","9200000","20000000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005767","수원원일중학교","03","공립","N","","복식부기","예산세입","821406000","0","69923000","0","3560000","20230000"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005775","흥덕중학교","03","공립","N","","복식부기","예산세입","1555645000","0","237293000","0","7300000","12133000"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005779","별가람중학교","03","공립","N","","복식부기","예산세입","1229283000","0","183475000","0","4150000","6400000"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005832","문시중학교","03","공립","N","","복식부기","예산세입","1470395000","0","198832000","0","14770000","31998000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005834","삼평중학교","03","공립","N","","복식부기","예산세입","800568000","0","143072000","0","13000000","10000000"
