"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000859","거원중학교","03","공립","N","","63","99","66","66","70","64","0","0","0","0","199","229","428"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000860","고덕중학교","03","공립","N","","247","191","218","145","122","103","0","1","0","0","587","440","1027"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000861","동북중학교","03","사립","N","","86","0","96","0","85","0","0","0","0","0","267","0","267"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000862","동신중학교","03","사립","N","","92","68","109","73","94","70","0","0","0","0","295","211","506"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000863","둔촌중학교","03","공립","N","","52","34","66","50","49","57","0","0","0","0","167","141","308"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000864","명일중학교","03","공립","N","","161","162","180","143","163","147","3","5","0","0","507","457","964"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000865","문정중학교","03","공립","N","","78","64","87","91","92","84","2","2","0","0","259","241","500"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000866","방산중학교","03","공립","N","","74","76","70","67","76","83","3","0","0","0","223","226","449"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000867","방이중학교","03","공립","N","","65","46","68","62","81","63","2","0","0","0","216","171","387"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000868","배명중학교","03","사립","N","","173","0","197","0","177","0","0","0","0","0","547","0","547"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000869","배재중학교","03","사립","N","","301","0","312","0","299","0","0","0","0","0","912","0","912"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000870","보성중학교","03","사립","N","","131","0","158","0","146","0","0","0","0","0","435","0","435"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000871","보인중학교","03","사립","N","","196","0","193","0","178","0","0","0","0","0","567","0","567"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000872","상일중학교","03","사립","N","","0","170","0","137","0","76","0","0","0","0","0","383","383"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000873","석촌중학교","03","공립","N","","63","54","63","60","52","64","0","0","0","0","178","178","356"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000874","성내중학교","03","공립","N","","82","98","80","102","75","100","6","0","0","0","243","300","543"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000875","성덕여자중학교","03","사립","N","","0","170","0","204","0","192","0","0","0","0","0","566","566"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000876","세륜중학교","03","공립","N","","77","56","62","96","76","94","0","0","0","0","215","246","461"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000877","송파중학교","03","공립","N","","132","149","170","170","153","172","5","2","0","0","460","493","953"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000878","신명중학교","03","공립","N","","74","89","97","102","88","88","1","0","0","0","260","279","539"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000879","신암중학교","03","공립","N","","95","75","99","93","99","101","3","1","0","0","296","270","566"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000880","신천중학교","03","공립","N","","238","161","279","125","269","123","1","3","0","0","787","412","1199"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000881","아주중학교","03","공립","N","","114","64","118","92","116","64","0","0","0","0","348","220","568"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000882","영파여자중학교","03","사립","N","","0","115","0","99","0","104","0","0","0","0","0","318","318"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000883","오금중학교","03","공립","N","","51","98","49","106","56","78","0","0","0","0","156","282","438"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000884","오륜중학교","03","공립","N","","28","129","36","160","35","156","0","0","0","0","99","445","544"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000885","오주중학교","03","공립","N","","41","94","42","107","45","94","9","2","0","0","137","297","434"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000886","일신여자중학교","03","사립","N","","0","146","0","156","0","124","0","0","0","0","0","426","426"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000887","잠신중학교","03","공립","N","","239","163","246","153","228","153","7","1","0","0","720","470","1190"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000888","잠실중학교","03","공립","N","","239","153","190","183","209","170","0","0","0","0","638","506","1144"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000889","정신여자중학교","03","사립","N","","0","281","0","325","0","325","0","0","0","0","0","931","931"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000890","천일중학교","03","공립","N","","92","69","101","87","74","86","9","3","0","0","276","245","521"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000891","천호중학교","03","공립","N","","102","52","103","66","104","45","4","1","0","0","313","164","477"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000892","풍납중학교","03","공립","N","","74","32","84","44","62","40","11","3","0","0","231","119","350"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000893","풍성중학교","03","공립","N","","73","36","80","38","74","50","0","0","0","0","227","124","351"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000895","한산중학교","03","공립","N","","57","61","54","39","54","31","4","1","0","0","169","132","301"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000896","한영중학교","03","사립","N","","152","99","149","107","106","115","0","0","0","0","407","321","728"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000967","강신중학교","03","공립","N","","167","187","153","132","129","111","2","3","0","0","451","433","884"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000968","경서중학교","03","공립","N","","23","26","35","28","25","25","0","0","0","0","83","79","162"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000970","공항중학교","03","공립","N","","74","102","98","89","83","61","9","3","0","0","264","255","519"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000971","금옥중학교","03","공립","N","","133","139","142","126","138","133","0","0","0","0","413","398","811"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000972","덕원중학교","03","사립","N","","95","162","118","149","121","125","0","0","0","0","334","436","770"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000973","등명중학교","03","공립","N","","97","120","100","144","106","124","0","0","0","0","303","388","691"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000974","등원중학교","03","공립","N","","14","65","15","62","33","70","8","4","0","0","70","201","271"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000975","등촌중학교","03","사립","N","","51","57","49","63","54","62","0","0","0","0","154","182","336"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000976","마포중학교","03","사립","N","","139","0","163","0","156","0","0","0","0","0","458","0","458"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000977","명덕여자중학교","03","사립","N","","0","178","0","196","0","191","0","0","0","0","0","565","565"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000978","목동중학교","03","공립","N","","260","207","260","239","216","214","7","4","0","0","743","664","1407"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000979","목일중학교","03","공립","N","","280","149","294","145","246","151","0","0","0","0","820","445","1265"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000980","방원중학교","03","공립","N","","60","57","67","59","55","50","5","2","0","0","187","168","355"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000981","방화중학교","03","공립","N","","55","53","70","47","61","46","0","0","0","0","186","146","332"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000982","백석중학교","03","공립","N","","126","67","146","68","142","53","2","0","0","0","416","188","604"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000983","봉영여자중학교","03","사립","N","","0","163","0","191","0","162","0","0","0","0","0","516","516"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000984","삼정중학교","03","공립","N","","66","55","59","53","43","64","0","0","0","0","168","172","340"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000985","성재중학교","03","공립","N","","63","82","69","64","72","54","2","2","0","0","206","202","408"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000986","송정중학교","03","공립","N","","29","43","29","28","17","21","0","0","0","0","75","92","167"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000987","신남중학교","03","공립","N","","122","125","106","98","87","123","0","0","0","0","315","346","661"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000988","신목중학교","03","공립","N","","205","255","264","259","223","239","0","0","0","0","692","753","1445"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000989","신서중학교","03","공립","N","","278","155","280","153","242","146","8","4","0","0","808","458","1266"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000990","신원중학교","03","공립","N","","38","43","52","54","52","35","3","1","0","0","145","133","278"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000991","신월중학교","03","공립","N","","115","101","115","94","79","111","0","5","0","0","309","311","620"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000992","신정여자중학교","03","사립","N","","0","164","0","142","0","129","0","0","0","0","0","435","435"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000993","신화중학교","03","공립","N","","113","117","79","110","106","92","3","0","0","0","301","319","620"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000994","양강중학교","03","공립","N","","167","125","156","142","141","165","6","3","0","0","470","435","905"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000995","양동중학교","03","공립","N","","117","121","122","121","119","113","2","6","0","0","360","361","721"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000996","양서중학교","03","공립","N","","70","64","79","67","79","48","0","0","0","0","228","179","407"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000997","양정중학교","03","사립","N","","187","0","188","0","174","0","0","0","0","0","549","0","549"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000998","양천중학교","03","공립","N","","114","104","124","110","107","96","0","0","0","0","345","310","655"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000999","염창중학교","03","공립","N","","141","123","163","145","115","157","0","0","0","0","419","425","844"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001000","영도중학교","03","사립","N","","100","0","129","0","110","0","0","0","0","0","339","0","339"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001001","월촌중학교","03","공립","N","","178","305","193","319","179","295","0","0","0","0","550","919","1469"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001002","화곡중학교","03","사립","N","","189","0","200","0","186","0","0","0","0","0","575","0","575"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001003","화원중학교","03","공립","N","","86","64","101","93","104","83","0","0","0","0","291","240","531"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001165","가산중학교","03","공립","N","","70","58","72","77","66","85","6","3","0","0","214","223","437"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001166","개봉중학교","03","공립","N","","69","68","50","84","53","77","7","2","0","0","179","231","410"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001167","개웅중학교","03","공립","N","","87","100","107","98","85","82","0","0","0","0","279","280","559"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001168","고척중학교","03","공립","N","","152","141","164","169","153","159","6","0","0","0","475","469","944"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001169","구로중학교","03","공립","N","","58","60","82","85","82","64","4","1","0","0","226","210","436"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001170","구일중학교","03","공립","N","","113","112","86","102","117","94","2","0","0","0","318","308","626"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001171","난곡중학교","03","공립","N","","39","42","53","57","48","43","1","1","0","0","141","143","284"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001172","당산서중학교","03","공립","N","","97","87","74","85","66","59","0","0","0","0","237","231","468"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001173","당산중학교","03","공립","N","","74","64","80","79","79","58","7","0","0","0","240","201","441"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001174","대림중학교","03","공립","N","","73","80","81","65","60","56","1","0","0","0","215","201","416"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001175","대영중학교","03","공립","N","","114","94","96","105","96","88","6","0","0","0","312","287","599"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001176","동일중학교","03","사립","N","","82","108","81","109","69","113","0","0","0","0","232","330","562"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001177","문래중학교","03","공립","N","","132","87","114","101","102","103","0","0","0","0","348","291","639"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001178","문성중학교","03","공립","N","","39","34","52","55","52","42","5","1","0","0","148","132","280"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001179","문일중학교","03","사립","N","","137","0","158","0","127","0","0","0","0","0","422","0","422"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001180","세일중학교","03","공립","N","","62","49","81","55","68","47","5","1","0","0","216","152","368"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001181","시흥중학교","03","공립","N","","40","116","77","159","76","144","4","4","0","0","197","423","620"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001182","신도림중학교","03","공립","N","","192","191","178","173","176","149","2","2","0","0","548","515","1063"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001183","안천중학교","03","공립","N","","75","77","65","70","72","72","2","1","0","0","214","220","434"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001184","선유중학교","03","공립","N","","69","59","62","78","72","54","3","0","0","0","206","191","397"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001185","양화중학교","03","공립","N","","116","100","103","105","124","101","1","2","0","0","344","308","652"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001186","여의도중학교","03","공립","N","","82","119","115","115","120","119","4","2","0","0","321","355","676"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001187","영남중학교","03","공립","N","","82","80","94","69","103","69","6","6","0","0","285","224","509"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001188","영림중학교","03","공립","N","","98","90","108","94","108","111","1","1","0","0","315","296","611"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001189","영서중학교","03","공립","N","","77","102","94","97","101","90","4","2","0","0","276","291","567"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001190","영원중학교","03","공립","N","","108","85","127","84","92","84","8","3","0","0","335","256","591"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001191","오남중학교","03","공립","N","","69","138","52","150","83","111","2","5","0","0","206","404","610"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001192","경인중학교","03","공립","N","","102","113","104","108","90","111","5","3","0","0","301","335","636"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001193","오류중학교","03","공립","N","","51","59","67","69","58","45","3","3","0","0","179","176","355"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001194","우신중학교","03","사립","N","","121","0","123","0","113","0","0","0","0","0","357","0","357"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001195","윤중중학교","03","공립","N","","73","62","55","51","83","75","4","0","0","0","215","188","403"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001196","한울중학교","03","공립","N","","99","93","91","80","94","93","4","2","0","0","288","268","556"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001363","경희여자중학교","03","사립","N","","0","124","0","134","0","136","0","0","0","0","0","394","394"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001364","경희중학교","03","사립","N","","157","0","177","0","170","0","0","0","0","0","504","0","504"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001365","대광중학교","03","사립","N","","63","48","72","49","63","41","0","0","0","0","198","138","336"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001367","동국대학교사범대학부속중학교","03","사립","N","","178","0","194","0","171","0","0","0","0","0","543","0","543"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001368","동대문중학교","03","공립","N","","93","103","110","98","82","111","6","3","0","0","291","315","606"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001369","동원중학교","03","공립","N","","65","38","93","43","76","31","0","0","0","0","234","112","346"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001370","면목중학교","03","공립","N","","109","70","110","54","113","64","1","1","0","0","333","189","522"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001371","봉화중학교","03","공립","N","","75","26","62","33","82","32","3","6","0","0","222","97","319"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001372","상봉중학교","03","공립","N","","132","102","124","95","104","94","2","4","0","0","362","295","657"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001373","성일중학교","03","공립","N","","66","34","70","35","58","37","1","4","0","0","195","110","305"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001374","송곡여자중학교","03","사립","N","","0","75","0","50","0","52","0","0","0","0","0","177","177"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001375","숭인중학교","03","공립","N","","41","48","74","52","49","64","6","3","0","0","170","167","337"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001376","신현중학교","03","공립","N","","124","108","140","137","110","99","6","6","0","0","380","350","730"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001377","영란여자중학교","03","사립","N","","0","111","0","81","0","94","0","0","0","0","0","286","286"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001378","용마중학교","03","공립","N","","93","69","98","57","109","81","3","2","0","0","303","209","512"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001379","원묵중학교","03","공립","N","","164","150","160","148","168","140","0","0","0","0","492","438","930"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001380","장안중학교","03","공립","N","","105","53","97","61","118","42","5","5","0","0","325","161","486"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001381","장평중학교","03","공립","N","","118","142","115","130","103","125","7","4","0","0","343","401","744"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001382","전농중학교","03","공립","N","","71","71","86","88","81","75","0","0","0","0","238","234","472"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001383","전동중학교","03","공립","N","","86","81","85","76","80","55","8","5","0","0","259","217","476"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001384","전일중학교","03","공립","N","","73","70","78","62","70","68","2","4","0","0","223","204","427"
