"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","인적자원운용","학생복지/교육격차해소","기본적교육활동","선택적교육활동","교육활동지원","학교일반운영","학교시설확충","학교재무활동"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005419","웅천초등학교","02","공립","N","","복식부기","예산세출","47380000","492546000","295056000","357388000","122061000","276914000","0","5890000"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005421","죽림초등학교","02","공립","N","","복식부기","예산세출","49800000","486792000","254072000","79867000","145360000","217543000","0","5600000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005438","순천왕운초등학교","02","공립","N","","복식부기","예산세출","57010000","483125000","275189000","343746000","113238000","223021000","0","6157000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005458","빛가람초등학교","02","공립","N","","복식부기","예산세출","58336000","421393000","192562000","229327000","136680000","179340000","0","5000000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005495","매안초등학교","02","공립","N","","복식부기","예산세출","57000000","557614000","261316000","629809000","126295000","296712000","0","16131000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005504","목포부주초등학교","02","공립","N","","복식부기","예산세출","51490000","465660000","258640000","286710000","121894000","198185000","0","8907000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005523","목포백련초등학교","02","공립","N","","복식부기","예산세출","48240000","509803000","237562000","166300000","121389000","206839000","0","5000000"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005525","여수송현초등학교","02","공립","N","","복식부기","예산세출","50220000","465195000","208131000","219400000","107484000","226847000","0","6000000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005526","라온초등학교","02","공립","N","","복식부기","예산세출","59390000","418741000","186394000","49975000","243387000","205332000","0","6530000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005529","좌야초등학교","02","공립","N","","복식부기","예산세출","51810000","456207000","255366000","294000000","105244000","249002000","0","9500000"
