"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","금전및 유가증권건수","금전및 유가증권금액","도서및 물품건수","도서및 물품금액","수목시설및 재산건수","수목시설및 재산금액","건수합계","금액합계","학교교육시설 보수확충금액","교육용기자재 및도서금액","학교체육학예 활동금액","학생복지및 자치활동지원금액","지출금액합계"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002402","서울흥인초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","41802","41802"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002403","숭의초등학교","02","사립","Y","접수금액0, 지출금액0으로 제외처리함","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002404","신광초등학교","02","사립","Y","학교발전기금 없음","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002405","운현초등학교","02","사립","N","","1","10000000","0","0","0","0","1","10000000","0","0","0","9144000","9144000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010002495","서울신기초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","30322","0","0","30322"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010005177","서울금동초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010005178","서울덕암초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","3151","0","0","3151"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010005179","서울봉현초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010005203","서울광진초등학교","02","공립","N","","1","200000","0","0","0","0","1","200000","0","0","0","200000","200000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005213","서울연광초등학교","02","공립","N","","1","6950000","0","0","0","0","1","6950000","0","0","0","6950000","6950000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010005214","서울고원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010005215","서울가인초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010005236","서울묵현초등학교","02","공립","N","","1","300000","0","0","0","0","1","300000","0","0","0","300000","300000"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010005241","서울양진초등학교","02","공립","N","","1","200000","0","0","0","0","1","200000","0","0","0","200000","200000"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010005244","서울마장초등학교","02","공립","N","","2","30007820","0","0","0","0","2","30007820","30000000","0","0","0","30000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005247","서울서신초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010005249","서울석계초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010005251","서울보라매초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010005253","서울염경초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010005254","서울영문초등학교","02","공립","N","","0","0","2","1323000","0","0","2","1323000","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010005257","서울조원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010005259","서울화일초등학교","02","공립","N","","1","10000000","0","0","0","0","1","10000000","0","0","0","11464570","11464570"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010005269","서울행현초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010005272","서울길원초등학교","02","공립","N","","0","0","2","2100000","0","0","2","2100000","0","0","0","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010005280","서울장수초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","0","1000000","1000000"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010005282","서울장월초등학교","02","공립","N","","0","0","0","0","0","0","0","0","30000000","0","0","0","30000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010005283","서울휘봉초등학교","02","공립","N","","1","107840","0","0","0","0","1","107840","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010005370","서울상지초등학교","02","공립","N","","1","30000000","0","0","0","0","1","30000000","30000000","0","0","0","30000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010005372","서울선유초등학교","02","공립","N","","1","30000000","0","0","0","0","1","30000000","30000000","0","0","0","30000000"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010005374","서울신당초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010005384","서울버들초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","1782000","0","0","1782000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010005386","서울문현초등학교","02","공립","N","","12","2400000","2","1679800","0","0","14","4079800","0","0","0","2400000","2400000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010005387","서울삼일초등학교","02","공립","N","","0","0","0","0","0","0","0","0","338000","554250","0","0","892250"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010005495","서울매헌초등학교","02","공립","Y","학교발전기금이 없는 학교이므로 제외 처리합니다.","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010005496","서울수명초등학교","02","공립","N","","1","2349590","2","14129000","0","0","3","16478590","0","0","0","2349590","2349590"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005502","서울은명초등학교","02","공립","N","","0","0","1","3375000","0","0","1","3375000","0","0","0","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010005503","서울개롱초등학교","02","공립","Y","학교발전기금이 없으므로 제외처리함.","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010005504","서울잠현초등학교","02","공립","N","","0","0","1","150000","0","0","1","150000","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005505","서울진관초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010005507","서울목운초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","0","1000000","1000000"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010005513","서울송원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010005527","서울강명초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010005546","서울등마초등학교","02","공립","N","","0","0","13","70947150","1","8261000","14","79208150","0","27183","0","0","27183"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010005548","서울신은초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","187","187"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010005549","서울우면초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010005551","서울동호초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010005553","서울천왕초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010005555","서울하늘초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","0","1002460","1002460"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005557","서울은빛초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005559","서울수리초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010005567","서울상현초등학교","02","공립","Y","학교발전기금 내용 없음","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005577","서울구현초등학교","02","공립","N","","1","6350000","0","0","0","0","1","6350000","0","0","0","6350000","6350000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005581","서울은진초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010005597","서울가재울초등학교","02","공립","N","","0","0","1","2200000","0","0","1","2200000","0","0","0","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010005600","서울고현초등학교","02","공립","Y","학교발전기금 접수현황의 접수건수 및 금액이 없습니다","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010005601","서울어울초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010005606","서울새솔초등학교","02","공립","N","","1","300000","1","400000","0","0","2","700000","0","0","0","3454992","3454992"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010005828","서울율현초등학교","02","공립","N","","1","13000000","0","0","0","0","1","13000000","0","13000000","0","0","13000000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010005830","서울우솔초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010005831","서울자곡초등학교","02","공립","N","","1","9000000","0","0","0","0","1","9000000","0","9001084","0","0","9001084"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010005832","서울세명초등학교","02","공립","N","","1","14000000","0","0","0","0","1","14000000","0","13757300","0","0","13757300"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010006043","서울송례초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","331","0","0","331"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010006211","서울위례별초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010006385","서울강솔초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010006386","서울금나래초등학교","02","공립","Y","해당사항없음","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010006431","서울하늘숲초등학교","02","공립","Y","발전기금이없음","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010006432","서울항동초등학교","02","공립","N","","1","60000000","0","0","0","0","1","60000000","0","0","0","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010006433","서울해누리초등학교","02","공립","Y","본교는 초중이음학교(통합학교)로 초중회계통합으로 중학교에서 총괄 관리함으로 제외함.","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010006543","서울강빛초등학교","02","공립","Y","이음학교로 중학교에서 입력한 사항임","","","","","","","","","","","","",""
"부산광역시교육청","교육부","부산광역시 연제구","S000003559","부산교육대학교부설초등학교","02","국립","Y","학교발전기금 예산편성 해당없음","","","","","","","","","","","","",""
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 중구","S020000625","광일초등학교","02","공립","N","","3","2030560","1","220000","0","0","4","2250560","0","0","0","2890560","2890560"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 중구","S020000626","남성초등학교","02","사립","N","","14","63000000","3","3776730","2","12500000","19","79276730","30801863","27500000","246500","9200000","67748363"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000628","대남초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000629","대연초등학교","02","공립","N","","8","7200000","5","6575000","0","0","13","13775000","0","0","0","7050000","7050000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000630","대천초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 동구","S020000632","동일중앙초등학교","02","공립","N","","4","3000000","1","2000000","2","75900000","7","80900000","0","0","300000","2500000","2800000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000633","동천초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","430000","1500000","1930000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000634","동항초등학교","02","공립","N","","4","9950000","0","0","0","0","4","9950000","0","354190","2215330","10133550","12703070"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000635","문현초등학교","02","공립","N","","2","2150000","0","0","0","0","2","2150000","0","0","0","2000000","2000000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000637","백운초등학교","02","공립","N","","15","7900000","0","0","0","0","15","7900000","0","0","4543000","2900000","7443000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 동구","S020000638","범일초등학교","02","공립","N","","9","4250000","0","0","0","0","9","4250000","0","0","0","4925400","4925400"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 중구","S020000639","보수초등학교","02","공립","N","","1","1500000","6","1512600","0","0","7","3012600","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 중구","S020000640","봉래초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","10000000","0","0","1500000","11500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000641","분포초등학교","02","공립","N","","3","24000000","0","0","0","0","3","24000000","0","0","0","2000000","2000000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000642","부산삼육초등학교","02","사립","N","","20","7060000","6","3365060","0","0","26","10425060","5426000","0","0","1500000","6926000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000643","석포초등학교","02","공립","N","","5","32435314","0","0","0","0","5","32435314","29935310","0","0","2500000","32435310"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 동구","S020000644","성남초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000645","성동초등학교","02","공립","N","","1","2500000","0","0","0","0","1","2500000","0","0","0","5500000","5500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000646","성천초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 동구","S020000647","수성초등학교","02","공립","N","","3","1950000","0","0","0","0","3","1950000","0","0","0","1800000","1800000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 동구","S020000648","수정초등학교","02","공립","N","","4","7850000","1","220000","0","0","5","8070000","0","0","3060670","2300000","5360670"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000649","신연초등학교","02","공립","N","","1","1500000","2","1030000","0","0","3","2530000","0","0","0","1637830","1637830"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000650","연포초등학교","02","공립","N","","3","3800000","0","0","0","0","3","3800000","12059000","143352380","1232120","16346330","172989830"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000651","용당초등학교","02","공립","N","","2","2600000","9","2694800","0","0","11","5294800","0","0","0","3000000","3000000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000652","용산초등학교","02","공립","N","","3","3100000","0","0","0","0","3","3100000","0","0","0","3100000","3100000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000654","용호초등학교","02","공립","N","","5","5100000","0","0","0","0","5","5100000","0","0","0","5100000","5100000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000655","우암초등학교","02","공립","N","","2","3500000","0","0","0","0","2","3500000","0","0","0","3500000","3500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020000656","운산초등학교","02","공립","N","","3","2710000","0","0","0","0","3","2710000","0","0","0","3650000","3650000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 동구","S020000660","초량초등학교","02","공립","N","","3","11650000","0","0","0","0","3","11650000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000800","공덕초등학교","02","공립","N","","2","4000000","4","994700","0","0","6","4994700","0","0","0","4600000","4600000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000801","교동초등학교","02","공립","N","","1","1500000","7","65576000","1","4608456026","9","4675532026","0","0","0","6312400","6312400"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000802","구서초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1672110","1672110"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000803","금강초등학교","02","공립","N","","4","5250000","0","0","0","0","4","5250000","0","79200","0","5100000","5179200"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000804","금사초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","4400000","4400000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000805","금성초등학교","02","공립","N","","12","6900000","0","0","0","0","12","6900000","0","0","0","4300000","4300000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000806","금양초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","300000","0","0","1500000","1800000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000807","금정초등학교","02","공립","N","","1","2500000","0","0","0","0","1","2500000","0","0","0","2500000","2500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000808","낙민초등학교","02","공립","N","","1","1500000","3","6685000","1","37400000","5","45585000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000809","남산초등학교","02","공립","N","","2","1650000","0","0","0","0","2","1650000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000810","내산초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000811","내성초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000812","달북초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000813","동래초등학교","02","사립","N","","3","17000000","0","0","0","0","3","17000000","0","18813530","0","0","18813530"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000814","동상초등학교","02","공립","N","","2","2500000","0","0","0","0","2","2500000","1000000","0","0","1500000","2500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000815","동현초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000816","명동초등학교","02","공립","N","","26","5100000","0","0","0","0","26","5100000","20956680","0","2454000","13514300","36924980"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000817","명륜초등학교","02","공립","N","","2","6850000","0","0","0","0","2","6850000","0","0","8078220","2500000","10578220"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000818","명서초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","1500000","0","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000819","명장초등학교","02","공립","N","","1","1500000","7","6077800","0","0","8","7577800","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000820","미남초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000821","부곡초등학교","02","공립","N","","14","3700000","2","5257000","0","0","16","8957000","0","5000","0","3700000","3705000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000822","사직초등학교","02","공립","N","","1","2500000","0","0","0","0","1","2500000","0","0","0","2500000","2500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000823","서곡초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000824","서동초등학교","02","공립","N","","2","2100000","0","0","1","13200000","3","15300000","0","0","0","2100000","2100000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000825","서명초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","40000000","0","0","1500000","41500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000826","수안초등학교","02","공립","N","","2","2700000","0","0","0","0","2","2700000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000827","안남초등학교","02","공립","N","","1","2500000","0","0","0","0","1","2500000","0","0","0","2500000","2500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000828","안락초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000829","안민초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000830","여고초등학교","02","공립","N","","2","2500000","0","0","0","0","2","2500000","5333700","33716260","11795010","1600000","52444970"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000831","온천초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000832","장서초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000833","장전초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1525411","1525411"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000834","청룡초등학교","02","공립","N","","2","1650000","0","0","0","0","2","1650000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000835","현곡초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000836","혜화초등학교","02","사립","N","","6","13110800","1","1480000","0","0","7","14590800","2420000","13988500","0","2110800","18519300"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020000989","가남초등학교","02","공립","N","","2","2575000","0","0","0","0","2","2575000","0","0","0","3211400","3211400"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020000990","가산초등학교","02","공립","N","","3","7100000","0","0","0","0","3","7100000","0","0","0","7100000","7100000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020000991","가야초등학교","02","공립","N","","34","192845000","0","0","0","0","34","192845000","0","7599900","8000000","11720000","27319900"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020000992","가평초등학교","02","공립","N","","3","3600000","0","0","0","0","3","3600000","0","0","0","3600000","3600000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020000993","개금초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020000995","개림초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","40000000","43","0","1500000","41500043"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020000996","개원초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020000997","개포초등학교","02","공립","N","","2","2100000","0","0","0","0","2","2100000","0","0","0","2100000","2100000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020000998","개화초등학교","02","공립","N","","2","2100000","0","0","0","0","2","2100000","0","0","0","2100000","2100000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 연제구","S020000999","거제초등학교","02","공립","N","","6","3700000","1","600000","0","0","7","4300000","0","0","0","3700000","3700000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 연제구","S020001000","거학초등학교","02","공립","N","","2","2000000","0","0","0","0","2","2000000","0","0","0","4791530","4791530"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 연제구","S020001001","과정초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 연제구","S020001002","남문초등학교","02","공립","N","","1","2500000","0","0","0","0","1","2500000","0","0","0","3355100","3355100"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001003","당감초등학교","02","공립","N","","3","2450000","0","0","0","0","3","2450000","0","0","0","2300000","2300000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001004","당평초등학교","02","공립","N","","4","1650000","0","0","0","0","4","1650000","30000000","0","0","1500000","31500000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 연제구","S020001005","동명초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001006","동성초등학교","02","사립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001007","동원초등학교","02","공립","N","","1","1500000","0","0","0","0","1","1500000","0","0","0","1500000","1500000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001008","동평초등학교","02","공립","N","","2","2300000","0","0","0","0","2","2300000","0","0","0","2300000","2300000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001010","부산진초등학교","02","공립","N","","3","2700000","0","0","0","0","3","2700000","0","0","0","2700000","2700000"
