"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","도서자료","비도서자료수","합계","전체학생수","1인당장서수"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001227","서울미래초등학교","02","공립","N","","22276","364","22640","565","40.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001228","서울백산초등학교","02","공립","N","","18531","403","18934","305","62.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001229","서울세곡초등학교","02","공립","N","","17593","371","17964","573","31.4"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001230","서울시흥초등학교","02","공립","N","","19012","1289","20301","566","35.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001231","서울신구로초등학교","02","공립","N","","20756","284","21040","470","44.8"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001232","서울신대림초등학교","02","공립","N","","14896","0","14896","265","56.2"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001233","서울신도림초등학교","02","공립","N","","18734","436","19170","1283","14.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001234","서울신미림초등학교","02","공립","N","","18769","72","18841","907","20.8"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001235","서울신영초등학교","02","공립","N","","20979","78","21057","542","38.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001236","서울신흥초등학교","02","공립","N","","28518","497","29015","639","45.4"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001237","서울안천초등학교","02","공립","N","","20255","477","20732","283","73.3"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001238","서울여의도초등학교","02","공립","N","","23807","204","24011","1088","22.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001239","서울영남초등학교","02","공립","N","","17375","0","17375","320","54.3"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001240","서울영동초등학교","02","공립","N","","11792","0","11792","401","29.4"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001241","서울영등포초등학교","02","공립","N","","15238","0","15238","269","56.6"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001242","서울영림초등학교","02","공립","N","","18690","542","19232","205","93.8"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001243","서울영서초등학교","02","공립","N","","21711","108","21819","837","26.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001244","서울영신초등학교","02","공립","N","","23676","209","23885","949","25.2"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001245","서울영원초등학교","02","공립","N","","21296","19","21315","590","36.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001246","서울영일초등학교","02","공립","N","","27837","439","28276","317","89.2"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001247","서울영중초등학교","02","공립","N","","19904","523","20427","409","49.9"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001248","서울오류남초등학교","02","공립","N","","20595","290","20885","772","27.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001249","서울오류초등학교","02","공립","N","","20196","88","20284","732","27.7"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001250","서울오정초등학교","02","공립","N","","14979","527","15506","412","37.6"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001251","서울온수초등학교","02","공립","N","","13168","7","13175","965","13.7"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001252","서울우신초등학교","02","공립","N","","23630","303","23933","302","79.2"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001253","서울윤중초등학교","02","공립","N","","21644","606","22250","493","45.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001254","서울정심초등학교","02","공립","N","","15366","192","15558","335","46.4"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001255","서울탑동초등학교","02","공립","N","","23686","0","23686","509","46.5"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001394","경희초등학교","02","사립","N","","22645","29","22674","582","39"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001395","금성초등학교","02","사립","N","","2658","0","2658","600","4.4"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001396","서울삼육초등학교","02","사립","N","","35991","0","35991","655","54.9"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001397","서울군자초등학교","02","공립","N","","18979","245","19224","299","64.3"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001398","서울답십리초등학교","02","공립","N","","26864","127","26991","914","29.5"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001399","서울동답초등학교","02","공립","N","","25539","142","25681","502","51.2"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001400","서울동원초등학교","02","공립","N","","22067","18","22085","404","54.7"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001401","서울망우초등학교","02","공립","N","","33197","0","33197","378","87.8"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001402","서울면남초등학교","02","공립","N","","21244","9","21253","344","61.8"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001403","서울면동초등학교","02","공립","N","","27724","121","27845","946","29.4"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001404","서울면목초등학교","02","공립","N","","31873","216","32089","709","45.3"
