"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","인적자원운용","학생복지/교육격차해소","기본적교육활동","선택적교육활동","교육활동지원","학교일반운영","학교시설확충","학교재무활동"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001794","한신초등학교","02","사립","N","","복식부기","예산세출","2315750000","1272896000","703924000","1339307000","144590000","432944000","0","20000000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001795","화랑초등학교","02","사립","N","","복식부기","예산세출","3019965000","877596000","1119692000","1636529000","297933000","1038038000","239000000","30001000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001966","경기초등학교","02","사립","N","","복식부기","예산세출","3591578000","712825000","340243000","856736000","330910000","761117000","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001967","명지초등학교","02","사립","N","","복식부기","예산세출","4172907000","675186000","111515000","20106000","217443000","481100000","78000000","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002019","선일초등학교","02","사립","N","","복식부기","예산세출","2614066000","466973000","513811000","833635000","114889000","215001000","400000000","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002021","예일초등학교","02","사립","N","","복식부기","예산세출","2287946000","78488000","491414000","52620000","207920000","507512000","1800000000","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002023","이화여자대학교사범대학부속초등학교","02","사립","N","","복식부기","예산세출","4484560000","136772000","250724000","970620000","79050000","292510000","87000000","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002024","추계초등학교","02","사립","N","","복식부기","예산세출","1774080000","358546000","180660000","62201000","124673000","325470000","0","370000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002025","충암초등학교","02","사립","N","","복식부기","예산세출","3442282000","261064000","206365000","111787000","200198000","794446000","390000000","40000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002026","홍익대학교사범대학부속초등학교","02","사립","N","","복식부기","예산세출","2696260000","100275000","525665000","64019000","239065000","563348000","0","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002163","경복초등학교","02","사립","N","","복식부기","예산세출","4322973000","321050000","862389000","1716200000","292091000","1018500000","682900000","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002196","성동초등학교","02","사립","N","","복식부기","예산세출","3327218000","637560000","755238000","1878148000","810303000","903414000","122000000","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002197","세종초등학교","02","사립","N","","복식부기","예산세출","1815642000","536721000","800329000","505854000","210344000","441352000","38512000","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002198","한양초등학교","02","사립","N","","복식부기","예산세출","4472471000","155837000","610542000","1754755000","214374000","463373000","430000000","0"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002289","광운초등학교","02","사립","N","","복식부기","예산세출","2622827000","1034686000","781315000","1290362000","217417000","426920000","86310000","10000000"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002290","대광초등학교","02","사립","N","","복식부기","예산세출","2754009000","74486000","73764000","5620000","92296000","132370000","66000000","0"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002291","매원초등학교","02","사립","N","","복식부기","예산세출","2350100000","534931000","912521000","1199580000","338526000","385634000","233871000","3000000"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002326","성신초등학교","02","사립","N","","복식부기","예산세출","2237601000","548486000","447447000","691695000","188959000","247175000","30000000","2101000"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002327","영훈초등학교","02","사립","N","","복식부기","예산세출","4119197000","1104082000","765205000","1015826000","189088000","815842000","716500000","20000000"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002328","우촌초등학교","02","사립","N","","복식부기","예산세출","3365856000","745872000","632749000","1690560000","1304756000","984037000","4440000000","10000000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010002365","계성초등학교","02","사립","N","","복식부기","예산세출","4247140000","627494000","500415000","330935000","278144000","854810000","160000000","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002366","동산초등학교","02","사립","N","","복식부기","예산세출","2609842000","1141525000","1102283000","421300000","398400000","290259000","400000000","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002367","리라초등학교","02","사립","N","","복식부기","예산세출","3568962000","1802505000","417139000","622920000","228134000","301033000","229784000","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002368","상명대학교사범대학부속초등학교","02","사립","N","","복식부기","예산세출","1386076000","337682000","411565000","344063000","106262000","146018000","40000000","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002403","숭의초등학교","02","사립","N","","복식부기","예산세출","2362589000","1538533000","1058271000","164885000","177979000","362102000","20000000","27235000"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002404","신광초등학교","02","사립","N","","복식부기","예산세출","1931891000","641986000","178782000","43100000","158150000","770878000","0","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002405","운현초등학교","02","사립","N","","복식부기","예산세출","876866000","112646000","76300000","223702000","70920000","314476000","9900000","0"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 중구","S020000626","남성초등학교","02","사립","N","","복식부기","예산세출","2614826000","998408000","183385000","408500000","43612000","134072000","0","18643000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000642","부산삼육초등학교","02","사립","N","","복식부기","예산세출","825790000","484691000","450582000","230374000","60100000","162896000","5000000","2000000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000813","동래초등학교","02","사립","N","","복식부기","예산세출","3026217000","1250917000","1420607000","208747000","259721000","501258000","150000000","1000000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000836","혜화초등학교","02","사립","N","","복식부기","예산세출","1693160000","385320000","381945000","411500000","56590000","150368000","12204000","0"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001006","동성초등학교","02","사립","N","","복식부기","예산세출","2570333000","1676428000","1321584000","1249423000","1054479000","400663000","119500000","0"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020002091","부산알로이시오초등학교","02","사립","N","","복식부기","예산세출","1008551000","72980000","53361000","52541000","62455000","129899000","28619000","3000000"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000459","효성초등학교","02","사립","N","","복식부기","예산세출","2432033000","1191519000","780505000","330853000","242610000","293458000","0","0"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 중구","S030000658","계성초등학교","02","사립","N","","복식부기","예산세출","3121939000","1555106000","854972000","470922000","345635000","351337000","25000000","10000000"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 수성구","S030000722","대구삼육초등학교","02","사립","N","","복식부기","예산세출","634167000","250216000","281727000","550516000","130308000","158416000","17000000","1500000"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030000723","영신초등학교","02","사립","N","","복식부기","예산세출","3254731000","1358663000","1569227000","310306000","262513000","624546000","42000000","33920000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000464","영화초등학교","02","사립","N","","복식부기","예산세출","1107180000","471200000","517850000","194000000","91700000","99000000","500000","770000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000470","인성초등학교","02","사립","N","","복식부기","예산세출","1858148000","662572000","1058483000","650030000","113901000","323770000","0","121445000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000478","인천동명초등학교","02","사립","N","","복식부기","예산세출","1373440000","862070000","424691000","365010000","148755000","280620000","55000000","1304555000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000658","인천박문초등학교","02","사립","N","","복식부기","예산세출","2069976000","568194000","429257000","417636000","84318000","633993000","0","10000000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000888","한일초등학교","02","사립","N","","복식부기","예산세출","1365889000","372017000","379536000","393637000","177524000","300821000","56092000","3965000"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000252","살레시오초등학교","02","사립","N","","복식부기","예산세출","2537241000","1083321000","289974000","697365000","100541000","270763000","0","1000000"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000418","광주삼육초등학교","02","사립","N","","복식부기","예산세출","1764011000","1177925000","928060000","1235943000","251634000","389229000","96946000","5000000"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000421","광주송원초등학교","02","사립","N","","복식부기","예산세출","2130064000","878756000","605358000","764934000","82698000","264303000","45600000","2000000"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000341","대전성모초등학교","02","사립","N","","복식부기","예산세출","3042360000","1216204000","878470000","461314000","139653000","444372000","0","2000000"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000520","대전삼육초등학교","02","사립","N","","복식부기","예산세출","1662944000","442653000","493143000","835325000","173746000","272943000","408995000","5000000"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001641","심석초등학교","02","사립","N","","복식부기","예산세출","1915454000","906833000","2098071000","428850000","105050000","126600000","0","3010000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002469","소화초등학교","02","사립","N","","복식부기","예산세출","2929403000","618934000","333488000","353688000","176213000","365427000","425566000","50000000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002504","중앙기독초등학교","02","사립","N","","복식부기","예산세출","5725651000","1132535000","680291000","522345000","231823000","1032117000","172483000","400000"
"강원도교육청","강원도동해교육지원청","강원도 동해시","S100000778","동해삼육초등학교","02","사립","N","","복식부기","예산세출","852991000","110595000","442163000","126150000","69400000","69611000","16000000","0"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001376","원주삼육초등학교","02","사립","N","","복식부기","예산세출","1717981000","610017000","750701000","574173000","127167000","234116000","338647000","15000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001896","춘천삼육초등학교","02","사립","N","","복식부기","예산세출","1073541000","602827000","422843000","302778000","93185000","178543000","28788000","0"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000935","청주대성초등학교","02","사립","N","","복식부기","예산세출","1781487000","950350000","1028820000","325970000","234100000","323514000","492000000","49000000"
"충청남도교육청","충청남도홍성교육지원청","충청남도 홍성군","S120001231","서해삼육초등학교","02","사립","N","","복식부기","예산세출","909024000","378954000","467326000","188382000","49530000","92218000","26000000","4000000"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000566","광양제철남초등학교","02","사립","N","","복식부기","예산세출","2944515000","589565000","128053000","163540000","215192000","257100000","0","1000000"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000567","광양제철초등학교","02","사립","N","","복식부기","예산세출","2219695000","376844000","77258000","110600000","311138000","228701000","0","1000000"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140001425","여도초등학교","02","사립","N","","복식부기","예산세출","3089183000","601667000","266930000","553966000","76400000","333754000","47000000","1100000"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003653","포항제철초등학교","02","사립","N","","복식부기","예산세출","4113499000","684658000","380115000","635109000","161975000","477508000","0","0"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003655","포항제철지곡초등학교","02","사립","N","","복식부기","예산세출","5125788000","693337000","301629000","498877000","135921000","378162000","1126785000","0"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160000787","대우초등학교","02","사립","N","","복식부기","예산세출","2070818000","984486000","129523000","739244000","82370000","210019000","30000000","5000000"
"경상남도교육청","거창교육지원청","경상남도 거창군","S160000956","샛별초등학교","02","사립","N","","복식부기","예산세출","1622131000","464316000","202192000","323089000","85189000","156913000","0","4000000"
