"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","인적자원운용","학생복지/교육격차해소","기본적교육활동","선택적교육활동","교육활동지원","학교일반운영","학교시설확충","학교재무활동"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000751","서울도곡초등학교","02","공립","N","","복식부기","예산세출","47770000","114608000","68331000","13500000","130165000","581461000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000752","서울도성초등학교","02","공립","N","","복식부기","예산세출","64700000","117791000","92572000","14600000","89831000","280496000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000753","서울반원초등학교","02","공립","N","","복식부기","예산세출","61043000","117744000","68707000","24770000","69250000","253991000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000754","서울반포초등학교","02","공립","N","","복식부기","예산세출","43338000","103599000","57405000","17540000","34885000","228909000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000755","서울방배초등학교","02","공립","N","","복식부기","예산세출","49875000","87499000","115994000","16855000","140698000","255408000","0","3400000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000756","서울방일초등학교","02","공립","N","","복식부기","예산세출","43390000","123019000","68645000","13811000","60534000","176177000","0","1000000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000757","서울방현초등학교","02","공립","N","","복식부기","예산세출","27830000","110794000","26575000","10477000","38444000","176773000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000758","서울봉은초등학교","02","공립","N","","복식부기","예산세출","31410000","121456000","29015000","1060000","34106000","246109000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000759","서울삼릉초등학교","02","공립","N","","복식부기","예산세출","30960000","88406000","36480000","6200000","56838000","178428000","19588000","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000760","서울서래초등학교","02","공립","N","","복식부기","예산세출","58460000","112519000","56615000","26300000","56273000","263831000","0","500000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000761","서울서원초등학교","02","공립","N","","복식부기","예산세출","47982000","122582000","69035000","7855000","71080000","263805000","100000","100000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000762","서울서이초등학교","02","공립","N","","복식부기","예산세출","59325000","122178000","52555000","17932000","69064000","246754000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000763","서울서일초등학교","02","공립","N","","복식부기","예산세출","35331000","88641000","68968000","11600000","39500000","183860000","0","500000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000764","서울서초초등학교","02","공립","N","","복식부기","예산세출","54275000","142548000","143103000","157276000","173883000","241152000","0","20000000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000765","서울수서초등학교","02","공립","N","","복식부기","예산세출","24560000","76437000","39080000","8000000","39800000","169236000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000766","서울신구초등학교","02","공립","N","","복식부기","예산세출","33380000","103464000","42575000","12350000","69308000","493139000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000767","서울신동초등학교","02","공립","N","","복식부기","예산세출","58070000","121642000","87331000","17600000","100633000","196065000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000768","서울신중초등학교","02","공립","N","","복식부기","예산세출","53953000","138932000","65140000","18250000","58908000","244512000","0","1000000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000769","서울압구정초등학교","02","공립","N","","복식부기","예산세출","49335000","143677000","53840000","7210000","81303000","223083000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000770","서울양재초등학교","02","공립","N","","복식부기","예산세출","36310000","126533000","61880000","20180000","42888000","207438000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000771","서울양전초등학교","02","공립","N","","복식부기","예산세출","40170000","81164000","45776000","8000000","55380000","243970000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000772","서울언남초등학교","02","공립","N","","복식부기","예산세출","62972000","140861000","81429000","20500000","68298000","260619000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000773","서울언북초등학교","02","공립","N","","복식부기","예산세출","76208000","143976000","69762000","15260000","131050000","586266000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000774","서울언주초등학교","02","공립","N","","복식부기","예산세출","73820000","130448000","140852000","25590000","88232000","249263000","80000000","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000775","서울역삼초등학교","02","공립","N","","복식부기","예산세출","36439000","122335000","42700000","8460000","45162000","207854000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000776","서울영희초등학교","02","공립","N","","복식부기","예산세출","34325000","72384000","44084000","13800000","152946000","397140000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000777","서울왕북초등학교","02","공립","N","","복식부기","예산세출","40633000","114428000","64455000","7300000","49538000","250408000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000778","서울우암초등학교","02","공립","N","","복식부기","예산세출","36790000","70126000","48105000","13200000","41374000","202138000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000779","서울원명초등학교","02","공립","N","","복식부기","예산세출","53710000","101891000","71030000","21653000","79304000","263229000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000780","서울원촌초등학교","02","공립","N","","복식부기","예산세출","61367000","931728000","234569000","82310000","60795000","209617000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000781","서울이수초등학교","02","공립","N","","복식부기","예산세출","44071000","103615000","65376000","13262000","80426000","180098000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000782","서울일원초등학교","02","공립","N","","복식부기","예산세출","33945000","88617000","43456000","15818000","82620000","199374000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000783","서울잠원초등학교","02","공립","N","","복식부기","예산세출","67440000","158214000","71637000","19600000","75332000","248044000","0","1000000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000784","서울청담초등학교","02","공립","N","","복식부기","예산세출","27950000","98940000","47440000","8000000","44302000","223645000","0","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000785","서울포이초등학교","02","공립","N","","복식부기","예산세출","55165000","113739000","68975000","12000000","127833000","327993000","108000000","0"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000786","서울학동초등학교","02","공립","N","","복식부기","예산세출","34410000","411577000","29615000","14454000","53108000","228307000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000897","서울가동초등학교","02","공립","N","","복식부기","예산세출","53597000","110665000","43830000","204400000","67718000","208058000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000898","서울가락초등학교","02","공립","N","","복식부기","예산세출","56830000","100220000","70156000","19817000","63865000","273075000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000899","서울가원초등학교","02","공립","N","","복식부기","예산세출","38771000","77780000","48780000","18404000","50842000","204133000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000900","서울가주초등학교","02","공립","N","","복식부기","예산세출","46850000","71396000","87830000","17200000","54012000","235193000","0","1000000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000901","서울강덕초등학교","02","공립","N","","복식부기","예산세출","51250000","89017000","54907000","12530000","59975000","311967000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000902","서울강동초등학교","02","공립","N","","복식부기","예산세출","45001000","176722000","52500000","9040000","57206000","248728000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000903","서울강일초등학교","02","공립","N","","복식부기","예산세출","64860000","101345000","63585000","26220000","119132000","281674000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000904","서울거여초등학교","02","공립","N","","복식부기","예산세출","43938000","101258000","69480000","17540000","61590000","232735000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000905","서울거원초등학교","02","공립","N","","복식부기","예산세출","55070000","87114000","78275000","35125000","153246000","282152000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000906","서울고덕초등학교","02","공립","N","","복식부기","예산세출","36483000","74805000","40675000","12178000","40036000","232885000","1500000","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000907","서울고명초등학교","02","공립","N","","복식부기","예산세출","33966000","58917000","44180000","14000000","68486000","223024000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000908","서울고일초등학교","02","공립","N","","복식부기","예산세출","74500000","142825000","93304000","21400000","65290000","315003000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000909","서울길동초등학교","02","공립","N","","복식부기","예산세출","44180000","165323000","45617000","55780000","95436000","272569000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000910","서울남천초등학교","02","공립","N","","복식부기","예산세출","37340000","61724000","43680000","11000000","57156000","255100000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000911","서울대명초등학교","02","공립","N","","복식부기","예산세출","42600000","108626000","77170000","16000000","59487000","235991000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000913","서울마천초등학교","02","공립","N","","복식부기","예산세출","59804000","106360000","54820000","14425000","55209000","267854000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000914","서울명덕초등학교","02","공립","N","","복식부기","예산세출","66190000","128838000","71422000","21000000","65344000","300423000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000915","서울명원초등학교","02","공립","N","","복식부기","예산세출","42520000","73845000","41300000","12040000","117534000","267623000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000916","서울명일초등학교","02","공립","N","","복식부기","예산세출","56220000","136203000","48182000","25588000","110513000","243698000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000917","서울묘곡초등학교","02","공립","N","","복식부기","예산세출","71110000","118642000","72557000","32200000","102451000","258090000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000918","서울문덕초등학교","02","공립","N","","복식부기","예산세출","39890000","97121000","51160000","73250000","42827000","249189000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000919","서울문정초등학교","02","공립","N","","복식부기","예산세출","50312000","159284000","119210000","12200000","44473000","271994000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000920","서울방산초등학교","02","공립","N","","복식부기","예산세출","39806000","71161000","60980000","18089000","47881000","226596000","0","5000000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000921","서울방이초등학교","02","공립","N","","복식부기","예산세출","37241000","116303000","59050000","13578000","40522000","247524000","0","1000000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000922","서울삼전초등학교","02","공립","N","","복식부기","예산세출","50380000","108242000","98113000","22150000","77676000","259745000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000923","서울상일초등학교","02","공립","N","","복식부기","예산세출","17940000","84543000","40350000","10420000","52298000","196604000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000924","서울석촌초등학교","02","공립","N","","복식부기","예산세출","26290000","684317000","61222000","46936000","91710000","264637000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000925","서울선린초등학교","02","공립","N","","복식부기","예산세출","38270000","85935000","40840000","13500000","67238000","222255000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000926","서울선사초등학교","02","공립","N","","복식부기","예산세출","56755000","115666000","92890000","25090000","49196000","252849000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000927","서울성내초등학교","02","공립","N","","복식부기","예산세출","59725000","112798000","81910000","18350000","81201000","252363000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000928","서울성일초등학교","02","공립","N","","복식부기","예산세출","68400000","61852000","111782000","36130000","194115000","401473000","125000000","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000929","서울세륜초등학교","02","공립","N","","복식부기","예산세출","42885000","468518000","44360000","44422000","57060000","206697000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000930","서울송전초등학교","02","공립","N","","복식부기","예산세출","43259000","132319000","59070000","20450000","72200000","166708000","2480000","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000931","서울송파초등학교","02","공립","N","","복식부기","예산세출","39190000","67481000","62310000","11000000","63483000","267065000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000932","서울신가초등학교","02","공립","N","","복식부기","예산세출","51237000","89503000","99835000","24087000","45301000","204434000","0","54000000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000933","서울신명초등학교","02","공립","N","","복식부기","예산세출","38087000","98867000","36490000","10720000","49481000","213579000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000934","서울신암초등학교","02","공립","N","","복식부기","예산세출","47390000","71348000","95296000","15600000","115384000","261393000","0","1000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000935","서울신천초등학교","02","공립","N","","복식부기","예산세출","33000000","69508000","47905000","14500000","45338000","244383000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000936","서울아주초등학교","02","공립","N","","복식부기","예산세출","32450000","73775000","39614000","5500000","77385000","239826000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000937","서울영풍초등학교","02","공립","N","","복식부기","예산세출","35000000","70941000","29895000","7900000","134384000","265804000","0","1500000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000938","서울오금초등학교","02","공립","N","","복식부기","예산세출","37506000","87538000","39467000","12750000","49154000","226911000","0","1000000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000939","서울오륜초등학교","02","공립","N","","복식부기","예산세출","39542000","84908000","49900000","27090000","42814000","216507000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000941","서울잠동초등학교","02","공립","N","","복식부기","예산세출","44960000","91653000","58080000","23165000","64577000","216194000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000942","서울잠신초등학교","02","공립","N","","복식부기","예산세출","62805000","113040000","39456000","21440000","44980000","370632000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000943","서울잠실초등학교","02","공립","N","","복식부기","예산세출","60175000","122486000","101509000","30675000","61310000","241333000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000944","서울잠일초등학교","02","공립","N","","복식부기","예산세출","87490000","123378000","63317000","32400000","143789000","231074000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000945","서울잠전초등학교","02","공립","N","","복식부기","예산세출","41783000","147525000","51645000","185665000","64274000","194124000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000946","서울중대초등학교","02","공립","N","","복식부기","예산세출","60664000","124219000","88839000","16900000","82746000","254342000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000947","서울천동초등학교","02","공립","N","","복식부기","예산세출","44810000","155198000","49184000","9500000","57428000","235199000","0","5000000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000948","서울천일초등학교","02","공립","N","","복식부기","예산세출","26154000","80633000","42543000","11559000","80190000","231223000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000949","서울천호초등학교","02","공립","N","","복식부기","예산세출","46960000","149975000","53660000","15000000","83900000","235136000","15318000","500000"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000950","서울토성초등학교","02","공립","N","","복식부기","예산세출","52998000","88190000","66920000","23825000","43954000","272365000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000951","서울평화초등학교","02","공립","N","","복식부기","예산세출","23811000","88991000","25110000","11302000","30222000","220455000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000952","서울풍납초등학교","02","공립","N","","복식부기","예산세출","40175000","145285000","66890000","21300000","66367000","212826000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000953","서울풍성초등학교","02","공립","N","","복식부기","예산세출","27630000","98399000","53115000","72591000","41482000","210446000","0","0"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000954","서울한산초등학교","02","공립","N","","복식부기","예산세출","49540000","131050000","50460000","16400000","58016000","210034000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001004","서울가곡초등학교","02","공립","N","","복식부기","예산세출","39290000","87577000","67035000","15410000","39586000","262277000","0","1000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001005","서울가양초등학교","02","공립","N","","복식부기","예산세출","26990000","160664000","52485000","73957000","27449000","228628000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001006","서울갈산초등학교","02","공립","N","","복식부기","예산세출","50110000","115755000","65115000","16970000","52228000","232179000","0","6000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001007","서울강서초등학교","02","공립","N","","복식부기","예산세출","58912000","166438000","201927000","104956000","118075000","293452000","2000000","500000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001008","서울강신초등학교","02","공립","N","","복식부기","예산세출","39670000","107906000","35206000","35560000","51863000","242812000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001009","서울강월초등학교","02","공립","N","","복식부기","예산세출","43544000","212892000","110830000","405800000","38588000","288253000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001010","서울개화초등학교","02","공립","N","","복식부기","예산세출","18470000","58063000","34570000","8800000","41872000","194641000","0","1000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001011","서울경인초등학교","02","공립","N","","복식부기","예산세출","43483000","168536000","71481000","43978000","51170000","256496000","0","5000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001012","서울계남초등학교","02","공립","N","","복식부기","예산세출","49164000","131337000","65117000","14656000","52649000","244685000","0","100000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001013","서울공진초등학교","02","공립","N","","복식부기","예산세출","82825000","244795000","253354000","1018559000","59121000","358475000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001014","서울공항초등학교","02","공립","N","","복식부기","예산세출","77095000","309723000","261502000","335020000","99883000","345003000","0","5000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001015","서울남명초등학교","02","공립","N","","복식부기","예산세출","28120000","88210000","56037000","9660000","65873000","228405000","0","1000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001016","서울내발산초등학교","02","공립","N","","복식부기","예산세출","64345000","150798000","94642000","184950000","63530000","292175000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001017","서울등명초등학교","02","공립","N","","복식부기","예산세출","16870000","112418000","54710000","15372000","81534000","143736000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001018","서울등서초등학교","02","공립","N","","복식부기","예산세출","23134000","95985000","77780000","13244000","59020000","185837000","0","10000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001019","서울등양초등학교","02","공립","N","","복식부기","예산세출","19570000","77649000","60190000","68658000","69174000","174847000","0","100000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001020","서울등원초등학교","02","공립","N","","복식부기","예산세출","22460000","34958000","35070000","9500000","57369000","229963000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001021","서울등촌초등학교","02","공립","N","","복식부기","예산세출","38070000","79759000","51020000","12850000","47824000","250912000","0","1000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001022","서울등현초등학교","02","공립","N","","복식부기","예산세출","22650000","84087000","50100000","67680000","41189000","230147000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001023","서울목동초등학교","02","공립","N","","복식부기","예산세출","59155000","209511000","95057000","21083000","60517000","236532000","1800000","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001024","서울목원초등학교","02","공립","N","","복식부기","예산세출","33602000","115238000","45397000","13000000","54176000","193574000","0","5000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001025","서울발산초등학교","02","공립","N","","복식부기","예산세출","60802000","121466000","102330000","337636000","99601000","277297000","1200000","5000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001026","서울방화초등학교","02","공립","N","","복식부기","예산세출","38249000","127289000","97835000","16869000","44164000","198033000","0","3752000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001027","서울백석초등학교","02","공립","N","","복식부기","예산세출","44970000","121100000","72213000","19440000","120676000","186726000","0","2000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001028","서울삼정초등학교","02","공립","N","","복식부기","예산세출","27056000","67299000","37690000","23000000","69992000","184765000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001029","서울서정초등학교","02","공립","N","","복식부기","예산세출","39795000","66054000","60080000","10678000","93929000","265662000","0","2000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001030","서울송정초등학교","02","공립","N","","복식부기","예산세출","51730000","174019000","82119000","18281000","114416000","257389000","0","1000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001031","서울송화초등학교","02","공립","N","","복식부기","예산세출","70280000","140622000","163552000","94645000","90983000","263790000","0","100000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001032","서울신강초등학교","02","공립","N","","복식부기","예산세출","32150000","104844000","43290000","14800000","36448000","225831000","0","5000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001033","서울신곡초등학교","02","공립","N","","복식부기","예산세출","45910000","134349000","64670000","81947000","112625000","269360000","0","5000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001034","서울신남초등학교","02","공립","N","","복식부기","예산세출","34760000","80562000","66390000","16100000","93817000","220514000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001035","서울신목초등학교","02","공립","N","","복식부기","예산세출","47690000","125775000","48165000","22380000","72914000","229504000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001036","서울신서초등학교","02","공립","N","","복식부기","예산세출","63680000","129801000","110282000","18690000","51216000","219950000","0","2000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001037","서울신원초등학교","02","공립","N","","복식부기","예산세출","38640000","108074000","72884000","16830000","61259000","216873000","0","2000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001038","서울신월초등학교","02","공립","N","","복식부기","예산세출","46090000","88271000","47157000","17700000","82731000","238853000","0","1000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001039","서울신정초등학교","02","공립","N","","복식부기","예산세출","89170000","168512000","138904000","31400000","80435000","380391000","0","0"
