"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","인적자원운용","학생복지/교육격차해소","기본적교육활동","선택적교육활동","교육활동지원","학교일반운영","학교시설확충","학교재무활동"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001795","화랑초등학교","02","사립","N","","복식부기","예산세출","3154005000","1019925000","1166105000","1603827000","315710000","802056000","301000000","10001000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001966","경기초등학교","02","사립","N","","복식부기","예산세출","3682680000","755677000","88944000","746912000","257450000","813799000","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001967","명지초등학교","02","사립","N","","복식부기","예산세출","4304831000","308988000","119734000","48038000","273213000","438111000","129000000","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002019","선일초등학교","02","사립","N","","복식부기","예산세출","2657198000","503985000","489114000","703300000","96674000","200687000","180000000","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002021","예일초등학교","02","사립","N","","복식부기","예산세출","2090876000","242282000","516980000","48634000","295789000","601911000","1840000000","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002023","이화여자대학교사범대학부속초등학교","02","사립","N","","복식부기","예산세출","4355830000","179850000","250008000","1006120000","165672000","443977000","52000000","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002024","추계초등학교","02","사립","N","","복식부기","예산세출","1795404000","465149000","180244000","64526000","138775000","343783000","0","119000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002025","충암초등학교","02","사립","N","","복식부기","예산세출","3699829000","508452000","239967000","95317000","411737000","546151000","763406000","33000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002026","홍익대학교사범대학부속초등학교","02","사립","N","","복식부기","예산세출","2531662000","214627000","551011000","67763000","290341000","618236000","250000000","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002163","경복초등학교","02","사립","N","","복식부기","예산세출","4584637000","346344000","307431000","1752552000","277804000","1030725000","311650000","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002196","성동초등학교","02","사립","N","","복식부기","예산세출","3470351000","302469000","220298000","1334942000","1065610000","538333000","200000000","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002197","세종초등학교","02","사립","N","","복식부기","예산세출","1863821000","594027000","602677000","189930000","216982000","421004000","23400000","0"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002198","한양초등학교","02","사립","N","","복식부기","예산세출","4481973000","352186000","632996000","1804685000","215350000","442881000","250000000","0"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002289","광운초등학교","02","사립","N","","복식부기","예산세출","2687039000","997988000","820648000","1288072000","249795000","466147000","81724000","0"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002290","대광초등학교","02","사립","N","","복식부기","예산세출","2771120000","145540000","54014000","5620000","63860000","107650000","1000000","0"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002291","매원초등학교","02","사립","N","","복식부기","예산세출","2440440000","628253000","860385000","1189185000","392590000","360151000","150000000","1000000"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002326","성신초등학교","02","사립","N","","복식부기","예산세출","2215036000","532065000","448457000","380229000","196404000","255595000","35000000","2345000"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002327","영훈초등학교","02","사립","N","","복식부기","예산세출","4095154000","743645000","754184000","1243257000","354528000","828132000","675321000","20000000"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002328","우촌초등학교","02","사립","N","","복식부기","예산세출","4102200000","838968000","649623000","1623505000","1465766000","1142784000","3904104000","5000000"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010002365","계성초등학교","02","사립","N","","복식부기","예산세출","4035855000","582727000","474728000","330375000","257141000","951561000","150000000","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002366","동산초등학교","02","사립","N","","복식부기","예산세출","2597786000","355979000","941940000","293800000","221690000","313878000","280000000","427000"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002367","리라초등학교","02","사립","N","","복식부기","예산세출","3493126000","1436251000","437710000","564632000","245130000","504387000","290000000","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002368","상명대학교사범대학부속초등학교","02","사립","N","","복식부기","예산세출","1568833000","416452000","364007000","355181000","89305000","127001000","35000000","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002403","숭의초등학교","02","사립","N","","복식부기","예산세출","2405748000","1263657000","1076832000","136614000","201946000","354114000","20000000","24766000"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002404","신광초등학교","02","사립","N","","복식부기","예산세출","1894921000","122788000","176632000","37100000","174150000","565550000","0","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002405","운현초등학교","02","사립","N","","복식부기","예산세출","897186000","124451000","49940000","204218000","70289000","320987000","124514000","0"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 중구","S020000626","남성초등학교","02","사립","N","","복식부기","예산세출","2837342000","1141334000","187120000","376800000","164802000","165971000","82800000","9663000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000642","부산삼육초등학교","02","사립","N","","복식부기","예산세출","849071000","558963000","430510000","12420000","104676000","182726000","20000000","5000000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000813","동래초등학교","02","사립","N","","복식부기","예산세출","3204437000","1301467000","1479400000","206960000","278613000","509410000","80000000","30000000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000836","혜화초등학교","02","사립","N","","복식부기","예산세출","1810280000","396950000","387460000","411500000","52940000","148324000","8528000","3000000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001006","동성초등학교","02","사립","N","","복식부기","예산세출","2771595000","1578226000","1247322000","1253353000","1116620000","381718000","290000000","50000000"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020002091","부산알로이시오초등학교","02","사립","N","","복식부기","예산세출","1039495000","73288000","46803000","45068000","62486000","122960000","4155000","3000000"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000459","효성초등학교","02","사립","N","","복식부기","예산세출","2525191000","1121773000","781013000","343736000","230326000","260466000","271140000","0"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 중구","S030000658","계성초등학교","02","사립","N","","복식부기","예산세출","3125230000","1145205000","1124545000","466476000","452033000","424785000","115000000","30000000"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 수성구","S030000722","대구삼육초등학교","02","사립","N","","복식부기","예산세출","602481000","234375000","301100000","571234000","118800000","152595000","35863000","1200000"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030000723","영신초등학교","02","사립","N","","복식부기","예산세출","3233221000","1197027000","1233626000","417280000","257993000","608749000","42000000","31995000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000464","영화초등학교","02","사립","N","","복식부기","예산세출","1125540000","507050000","624850000","254800000","78600000","95400000","10000000","3660000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000470","인성초등학교","02","사립","N","","복식부기","예산세출","1883945000","517203000","853429000","462222000","114042000","325301000","0","72785000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000478","인천동명초등학교","02","사립","N","","복식부기","예산세출","1386770000","506311000","403100000","413101000","163797000","279676000","150000000","1321629000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000658","인천박문초등학교","02","사립","N","","복식부기","예산세출","2193371000","446515000","288903000","91054000","140424000","336793000","0","35200000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000888","한일초등학교","02","사립","N","","복식부기","예산세출","1437497000","410168000","338419000","395837000","186860000","263880000","56092000","3000000"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000252","살레시오초등학교","02","사립","N","","복식부기","예산세출","2551996000","1077173000","240346000","603788000","89192000","241428000","0","1000000"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000418","광주삼육초등학교","02","사립","N","","복식부기","예산세출","1729372000","917549000","987755000","1273778000","318458000","315152000","21142000","0"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000421","광주송원초등학교","02","사립","N","","복식부기","예산세출","2206297000","797451000","720348000","696328000","81930000","241399000","0","2000000"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000341","대전성모초등학교","02","사립","N","","복식부기","예산세출","3135512000","1311966000","784410000","182900000","200918000","504266000","37412000","2000000"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000520","대전삼육초등학교","02","사립","N","","복식부기","예산세출","1732384000","607279000","543679000","813960000","163554000","248638000","100000000","2000000"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001641","심석초등학교","02","사립","N","","복식부기","예산세출","1950178000","433970000","1718079000","427500000","63390000","194432000","0","1434000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002469","소화초등학교","02","사립","N","","복식부기","예산세출","3107971000","490637000","302038000","353460000","244928000","328956000","279440000","10000000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002504","중앙기독초등학교","02","사립","N","","복식부기","예산세출","6125433000","1339412000","703467000","495748000","179863000","968530000","34230000","0"
"강원도교육청","강원도동해교육지원청","강원도 동해시","S100000778","동해삼육초등학교","02","사립","N","","복식부기","예산세출","902581000","121847000","443569000","112270000","42823000","74326000","0","0"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001376","원주삼육초등학교","02","사립","N","","복식부기","예산세출","1988305000","598782000","588822000","540630000","130452000","221743000","249772000","15000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001896","춘천삼육초등학교","02","사립","N","","복식부기","예산세출","1093077000","599428000","366354000","249050000","89789000","156095000","10000000","60000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000935","청주대성초등학교","02","사립","N","","복식부기","예산세출","2064121000","952171000","1109377000","298103000","140663000","274004000","550000000","10000000"
"충청남도교육청","충청남도홍성교육지원청","충청남도 홍성군","S120001231","서해삼육초등학교","02","사립","N","","복식부기","예산세출","900118000","413070000","478791000","209336000","46586000","87010000","28000000","0"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000566","광양제철남초등학교","02","사립","N","","복식부기","예산세출","2733884000","601570000","132413000","118600000","174828000","244629000","0","1000000"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000567","광양제철초등학교","02","사립","N","","복식부기","예산세출","2046963000","384255000","71399000","141265000","78932000","224834000","0","2725000"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140001425","여도초등학교","02","사립","N","","복식부기","예산세출","3088127000","606131000","210220000","498992000","90870000","273560000","73000000","1100000"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003653","포항제철초등학교","02","사립","N","","복식부기","예산세출","3659440000","242638000","249025000","557299000","108374000","370759000","669612000","0"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003655","포항제철지곡초등학교","02","사립","N","","복식부기","예산세출","4808027000","333681000","278650000","432617000","116317000","346028000","3000000","0"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160000787","대우초등학교","02","사립","N","","복식부기","예산세출","2122199000","867581000","145836000","723037000","78739000","209700000","40000000","5000000"
"경상남도교육청","거창교육지원청","경상남도 거창군","S160000956","샛별초등학교","02","사립","N","","복식부기","예산세출","1667745000","452395000","179090000","318794000","65678000","135695000","0","10000000"
