"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","정부이전수입","기타이전수입","학부모부담수입","지원금수입","행정활동수입","기타"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002367","리라초등학교","02","사립","N","","복식부기","예산세입","1000000","0","6539550000","0","80450000","400000000"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002368","상명대학교사범대학부속초등학교","02","사립","N","","복식부기","예산세입","0","0","3072713000","0","9400000","33447000"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 중구","S010002403","숭의초등학교","02","사립","N","","복식부기","예산세입","1749000","59996000","5421280000","0","40000000","0"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 용산구","S010002404","신광초등학교","02","사립","N","","복식부기","예산세입","0","0","2338960000","0","60828000","600000000"
"서울특별시교육청","서울특별시중부교육지원청","서울특별시 종로구","S010002405","운현초등학교","02","사립","N","","복식부기","예산세입","0","254441000","1484600000","0","8711000","75000000"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 중구","S020000626","남성초등학교","02","사립","N","","복식부기","예산세입","475231000","4668000","6245699000","0","7500000","1000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000642","부산삼육초등학교","02","사립","N","","복식부기","예산세입","336537000","39600000","2074000000","0","13820000","0"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020000813","동래초등학교","02","사립","N","","복식부기","예산세입","679540000","1000000","6897650000","0","66402000","126120000"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020000836","혜화초등학교","02","사립","N","","복식부기","예산세입","0","5000000","3424920000","0","4001000","1000"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001006","동성초등학교","02","사립","N","","복식부기","예산세입","497875000","8000000","8053819000","0","35440000","500000"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020002091","부산알로이시오초등학교","02","사립","N","","복식부기","예산세입","1435324000","1000000","14554000","0","400000","0"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000459","효성초등학교","02","사립","N","","복식부기","예산세입","0","2500000","5599262000","0","15910000","26000000"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 중구","S030000658","계성초등학교","02","사립","N","","복식부기","예산세입","0","20000000","6962277000","0","62490000","30000000"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 수성구","S030000722","대구삼육초등학교","02","사립","N","","복식부기","예산세입","0","32000000","2097950000","0","7160000","20000000"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030000723","영신초등학교","02","사립","N","","복식부기","예산세입","0","30670000","7121975000","0","16000000","20000000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000464","영화초등학교","02","사립","N","","복식부기","예산세입","0","0","3385000000","0","11500000","100000000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000470","인성초등학교","02","사립","N","","복식부기","예산세입","0","6000000","3314765000","0","7700000","0"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000478","인천동명초등학교","02","사립","N","","복식부기","예산세입","0","0","3550164000","0","34140000","1644556000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000658","인천박문초등학교","02","사립","N","","복식부기","예산세입","0","3000000","3087150000","0","12400000","100000000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000888","한일초등학교","02","사립","N","","복식부기","예산세입","0","0","2991424000","0","9814000","550000000"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000252","살레시오초등학교","02","사립","N","","복식부기","예산세입","483240000","15000000","4317680000","0","22570000","25000000"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000418","광주삼육초등학교","02","사립","N","","복식부기","예산세입","564466000","20000000","4758191000","0","34740000","159365000"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000421","광주송원초등학교","02","사립","N","","복식부기","예산세입","376564000","0","4525632000","0","14380000","20000000"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000341","대전성모초등학교","02","사립","N","","복식부기","예산세입","562574000","1500000","6113936000","0","253400000","105000000"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000520","대전삼육초등학교","02","사립","N","","복식부기","예산세입","0","16500000","4228635000","0","32200000","39880000"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001641","심석초등학교","02","사립","N","","복식부기","예산세입","667717000","15000000","4539034000","0","31200000","10010000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002469","소화초등학교","02","사립","N","","복식부기","예산세입","0","10000000","4096564000","0","20200000","1000000000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002504","중앙기독초등학교","02","사립","N","","복식부기","예산세입","819308000","1059354000","7912410000","0","213427000","30000000"
"강원도교육청","강원도동해교육지원청","강원도 동해시","S100000778","동해삼육초등학교","02","사립","N","","복식부기","예산세입","44000000","49000000","1710259000","0","12418000","0"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001376","원주삼육초등학교","02","사립","N","","복식부기","예산세입","0","11340000","3618484000","0","521033000","370000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001896","춘천삼육초등학교","02","사립","N","","복식부기","예산세입","0","0","2531968000","0","550496000","30000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110000935","청주대성초등학교","02","사립","N","","복식부기","예산세입","454907000","1000000","4874977000","0","13150000","150000000"
"충청남도교육청","충청남도홍성교육지원청","충청남도 홍성군","S120001231","서해삼육초등학교","02","사립","N","","복식부기","예산세입","1044422000","15000000","1173825000","0","9880000","0"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000566","광양제철남초등학교","02","사립","N","","복식부기","예산세입","3084463000","511383000","226059000","0","7533000","500000"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000567","광양제철초등학교","02","사립","N","","복식부기","예산세입","2470955000","385909000","159882000","0","3712000","300000"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140001425","여도초등학교","02","사립","N","","복식부기","예산세입","3376741000","813000000","623544000","0","4400000","8315000"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003653","포항제철초등학교","02","사립","N","","복식부기","예산세입","5136918000","574226000","368110000","0","22693000","0"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003655","포항제철지곡초등학교","02","사립","N","","복식부기","예산세입","6695387000","514494000","560577000","0","5620000","0"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160000787","대우초등학교","02","사립","N","","복식부기","예산세입","2092751000","86214000","2142180000","0","4449000","3000000"
"경상남도교육청","거창교육지원청","경상남도 거창군","S160000956","샛별초등학교","02","사립","N","","복식부기","예산세입","2459113000","5000000","447578000","0","650000","10000000"
